onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma3	0	n/a	n/a
16	3	alpha4	0	1	0.81017
20	3	gamma2	0	1	1.1302
28	3	gamma2	1	1	1.2265
34	3	gamma4	0	1	0.81055
42	3	beta1	0	1	1.1551
48	3	beta2	0	0	1.0431
56	3	alpha1	0	1	0.88271
60	3	alpha3	0	0	1.6109
64	3	alpha2	0	1	0.91528
68	3	beta5	0	1	0.86731
74	3	gamma1	0	1	1.1393
80	3	beta4	0	1	1.2351
84	3	alpha5	0	1	0.97917
92	3	alpha5	1	0	1.5795
100	3	beta3	0	1	0.8117
108	3	gamma5	0	1	1.0195
116	3	alpha5	0	1	1.0438
120	3	beta3	0	1	1.0839
124	3	gamma4	0	1	1.5958
130	3	gamma2	0	1	1.004
138	3	alpha4	0	1	1.3802
142	3	alpha3	0	1	1.148
146	3	beta4	0	1	1.5083
154	3	alpha2	0	1	1.0439
160	3	alpha1	0	0	1.6204
166	3	beta1	0	1	0.87659
170	3	beta2	0	0	1.1244
176	3	gamma1	0	1	0.64489
184	3	gamma1	1	0	1.0526
190	3	gamma5	0	1	1.1488
196	3	gamma3	0	1	1.1811
200	3	beta5	0	1	0.98863
204	3	gamma2	0	1	1.0128
208	3	gamma3	0	0	1.7809
216	3	gamma5	0	1	0.97327
220	3	beta4	0	1	0.90901
226	3	alpha5	0	1	1.573
230	3	alpha3	0	1	0.96532
236	3	beta5	0	1	1.317
240	3	beta1	0	1	0.98062
244	3	beta3	0	1	1.5412
250	3	alpha4	0	1	1.4212
254	3	alpha2	0	1	0.88586
258	3	beta2	0	1	0.81366
264	3	beta2	1	1	1.1017
268	3	gamma4	0	1	0.99782
274	3	alpha1	0	1	0.98945
280	3	gamma1	0	1	1.0615
288	3	beta4	0	1	1.0378
292	3	beta5	0	n/a	n/a
298	3	alpha4	0	1	1.2303
302	3	alpha1	0	1	0.87787
308	3	alpha2	0	0	1.3022
314	3	gamma3	0	1	0.64648
320	3	alpha5	0	1	0.99821
324	3	beta2	0	1	0.80645
328	3	gamma5	0	1	0.75825
334	3	beta1	0	1	1.1262
342	3	gamma2	0	1	0.73485
350	3	alpha3	0	1	0.95841
356	3	gamma4	0	1	1.5346
360	3	beta3	0	1	0.85459
366	3	gamma1	0	1	1.0631
