onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha1	0	n/a	n/a
14	3	gamma1	0	1	0.85129
18	3	alpha2	0	1	1.3067
22	3	alpha2	1	1	1.0267
28	3	alpha5	0	1	0.94425
34	3	gamma3	0	1	1.0323
40	3	beta4	0	1	1.1442
44	3	alpha3	0	1	1.419
50	3	beta3	0	1	1.2964
56	3	beta1	0	n/a	n/a
60	3	gamma4	0	1	1.1796
64	3	beta5	0	1	1.4912
70	3	gamma5	0	1	0.93694
78	3	gamma5	1	1	1.0724
82	3	alpha4	0	1	1.2674
86	3	beta2	0	1	1.1311
94	3	gamma2	0	1	0.93724
102	3	beta3	0	1	1.4565
106	3	beta1	0	1	2.1632
110	3	alpha1	0	1	1.1157
118	3	gamma4	0	1	1.2966
126	3	beta2	0	1	1.0565
130	3	gamma1	0	1	1.7238
138	3	alpha5	0	1	0.99257
146	3	alpha4	0	1	1.3283
152	3	beta4	0	1	1.9444
156	3	gamma5	0	1	1.5885
164	3	gamma2	0	1	2.4976
170	3	alpha3	0	1	0.92829
178	3	alpha2	0	1	0.96083
182	3	gamma3	0	1	1.3252
190	3	beta5	0	1	1.3528
194	3	beta5	1	1	1.4209
200	3	gamma5	0	1	0.94132
208	3	beta1	0	0	1.8568
212	3	beta2	0	1	2.3175
218	3	beta4	0	1	1.4779
222	3	beta5	0	1	1.2615
226	3	alpha5	0	1	1.8696
232	3	alpha5	1	0	1.9497
236	3	gamma3	0	1	1.0298
240	3	alpha4	0	1	1.4137
246	3	alpha1	0	1	2.9942
254	3	alpha3	0	1	2.3056
260	3	alpha2	0	1	2.1385
266	3	gamma1	0	1	0.95387
270	3	beta3	0	1	1.1421
276	3	gamma4	0	1	2.8904
280	3	gamma2	0	1	1.1026
288	3	alpha3	0	1	1.4463
294	3	alpha4	0	1	1.1746
300	3	beta1	0	1	1.0067
306	3	gamma2	0	0	2.3027
310	3	beta2	0	1	1.1189
318	3	gamma4	0	1	0.89494
324	3	alpha5	0	1	1.9907
330	3	gamma5	0	1	1.3272
334	3	gamma1	0	1	2.1348
340	3	alpha1	0	1	0.89531
346	3	gamma3	0	1	1.1112
352	3	beta3	0	n/a	n/a
356	3	alpha2	0	1	0.039647
362	3	beta4	0	1	0.79972
366	3	beta5	0	1	1.1193
