onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma4	0	n/a	n/a
14	3	gamma1	0	1	0.85677
22	3	beta1	0	1	0.88642
26	3	alpha2	0	1	0.92053
32	3	alpha3	0	1	1.2558
38	3	alpha1	0	0	1.5276
42	3	alpha5	0	1	1.0966
50	3	gamma2	0	1	0.81636
56	3	beta2	0	1	0.84697
60	3	gamma5	0	1	1.1048
66	3	beta4	0	1	2.7839
74	3	gamma3	0	1	0.95188
78	3	alpha4	0	1	0.87089
82	3	beta5	0	1	1.585
86	3	beta3	0	1	1.6972
92	3	beta4	0	1	0.98329
98	3	alpha5	0	n/a	n/a
104	3	alpha2	0	1	1.1192
110	3	beta1	0	1	0.80702
114	3	beta5	0	0	1.0174
122	3	beta3	0	1	1.319
128	3	gamma1	0	1	0.77604
134	3	alpha3	0	1	0.94342
142	3	gamma5	0	1	0.84681
148	3	gamma3	0	1	1.4639
154	3	beta2	0	1	0.90385
160	3	gamma4	0	1	0.96003
164	3	alpha4	0	1	0.98615
170	3	gamma2	0	1	1.1194
178	3	alpha1	0	1	0.86317
184	3	alpha1	1	1	1.8254
188	3	beta5	0	1	0.98643
194	3	beta4	0	0	1.9287
198	3	gamma3	0	1	0.90741
202	3	alpha4	0	1	0.82669
208	3	alpha4	1	0	1.9445
212	3	alpha3	0	1	0.87675
216	3	beta3	0	1	0.99527
222	3	alpha5	0	1	0.92903
228	3	beta2	0	1	0.78521
236	3	beta2	1	1	0.95599
240	3	gamma4	0	1	0.87569
248	3	gamma1	0	1	0.65584
256	3	gamma2	0	0	1.2562
262	3	gamma5	0	1	0.79585
268	3	beta1	0	1	1.0561
272	3	alpha1	0	1	1.6044
280	3	alpha2	0	0	1.6444
288	3	beta4	0	1	0.85579
292	3	alpha2	0	1	1.3245
300	3	gamma1	0	1	0.94052
304	3	alpha1	0	1	1.5168
308	3	beta1	0	1	1.3569
312	3	gamma5	0	n/a	n/a
316	3	gamma5	1	0	1.7407
320	3	beta5	0	1	1.1251
324	3	gamma3	0	1	0.94119
328	3	beta3	0	1	0.80477
334	3	gamma2	0	1	1.0772
342	3	gamma4	0	1	1.1732
348	3	alpha4	0	1	1.4213
354	3	beta2	0	1	0.95663
358	3	alpha3	0	1	0.80543
364	3	alpha5	0	0	1.5569
