onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha1	0	n/a	n/a
14	3	gamma1	0	1	0.88025
18	3	alpha2	0	1	1.0487
22	3	alpha2	1	1	0.81678
28	3	alpha5	0	1	0.76804
34	3	gamma3	0	1	0.72817
40	3	beta4	0	1	0.87935
44	3	alpha3	0	1	0.76077
50	3	beta3	0	1	1.0797
56	3	beta1	0	0	0.85579
60	3	gamma4	0	1	0.85709
64	3	beta5	0	1	0.79314
70	3	gamma5	0	1	0.77578
78	3	gamma5	1	1	0.9198
82	3	alpha4	0	1	0.71361
86	3	beta2	0	1	0.86567
94	3	gamma2	0	1	0.75306
102	3	beta3	0	1	0.92719
106	3	beta1	0	1	1.2338
110	3	alpha1	0	1	0.87368
118	3	gamma4	0	1	1.2953
126	3	beta2	0	1	0.87906
130	3	gamma1	0	1	0.93087
138	3	alpha5	0	1	0.61606
146	3	alpha4	0	1	0.73848
152	3	beta4	0	1	1.6231
156	3	gamma5	0	1	1.0029
164	3	gamma2	0	1	0.84248
170	3	alpha3	0	1	1.7838
178	3	alpha2	0	0	1.9919
182	3	gamma3	0	1	0.89624
190	3	beta5	0	1	0.69605
194	3	beta5	1	1	1.1555
200	3	gamma5	0	1	0.58354
208	3	beta1	0	1	1.1754
212	3	beta2	0	0	0.82773
218	3	beta4	0	1	1.5921
222	3	beta5	0	1	1.132
226	3	alpha5	0	1	0.78017
232	3	alpha5	1	0	1.8311
236	3	gamma3	0	1	0.73207
240	3	alpha4	0	1	0.84407
246	3	alpha1	0	1	1.6155
254	3	alpha3	0	0	1.0923
260	3	alpha2	0	1	1.516
266	3	gamma1	0	1	0.92828
270	3	beta3	0	1	0.97233
276	3	gamma4	0	1	0.77557
280	3	gamma2	0	1	1.2203
288	3	alpha3	0	1	0.96486
294	3	alpha4	0	1	1.1723
300	3	beta1	0	1	2.3359
306	3	gamma2	0	1	1.1651
310	3	beta2	0	1	0.94094
318	3	gamma4	0	1	0.90827
324	3	alpha5	0	1	0.82928
330	3	gamma5	0	1	1.1244
334	3	gamma1	0	n/a	n/a
340	3	alpha1	0	1	0.82829
346	3	gamma3	0	1	0.84544
352	3	beta3	0	1	0.87683
356	3	alpha2	0	1	1.1654
362	3	beta4	0	1	1.477
366	3	beta5	0	1	1.774
