onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma3	0	n/a	n/a
16	3	alpha4	0	1	0.86707
20	3	gamma2	0	1	1.1948
28	3	gamma2	1	0	1.0591
34	3	gamma4	0	1	1.3631
42	3	beta1	0	1	0.93148
48	3	beta2	0	0	1.7153
56	3	alpha1	0	1	1.1872
60	3	alpha3	0	1	1.5556
64	3	alpha2	0	1	1.1393
68	3	beta5	0	1	1.0354
74	3	gamma1	0	1	1.02
80	3	beta4	0	1	1.1078
84	3	alpha5	0	1	1.0517
92	3	alpha5	1	1	1.7192
100	3	beta3	0	1	1.2124
108	3	gamma5	0	1	1.1724
116	3	alpha5	0	1	1.9962
120	3	beta3	0	1	0.89216
124	3	gamma4	0	1	1.0927
130	3	gamma2	0	1	1.0284
138	3	alpha4	0	1	1.4282
142	3	alpha3	0	1	1.5488
146	3	beta4	0	1	1.1809
154	3	alpha2	0	1	1.2364
160	3	alpha1	0	0	1.2928
166	3	beta1	0	1	1.029
170	3	beta2	0	1	1.9969
176	3	gamma1	0	1	1.3889
184	3	gamma1	1	1	1.4377
190	3	gamma5	0	1	1.5251
196	3	gamma3	0	1	1.8611
200	3	beta5	0	1	1.2852
204	3	gamma2	0	1	1.7732
208	3	gamma3	0	1	1.2216
216	3	gamma5	0	1	1.2933
220	3	beta4	0	1	1.0388
226	3	alpha5	0	1	1.4053
230	3	alpha3	0	1	1.4855
236	3	beta5	0	1	1.1341
240	3	beta1	0	0	1.6631
244	3	beta3	0	0	1.5336
250	3	alpha4	0	1	1.4536
254	3	alpha2	0	1	1.8382
258	3	beta2	0	1	1.3341
264	3	beta2	1	1	1.7023
268	3	gamma4	0	1	0.93397
274	3	alpha1	0	1	1.1745
280	3	gamma1	0	1	1.3267
288	3	beta4	0	1	1.382
292	3	beta5	0	1	1.5985
298	3	alpha4	0	1	2.0625
302	3	alpha1	0	0	1.4067
308	3	alpha2	0	0	2.695
314	3	gamma3	0	1	0.83074
320	3	alpha5	0	1	1.0307
324	3	beta2	0	1	1.0792
328	3	gamma5	0	1	0.87885
334	3	beta1	0	1	1.1112
342	3	gamma2	0	1	1.0874
350	3	alpha3	0	1	1.1589
356	3	gamma4	0	1	1.0794
360	3	beta3	0	1	1.5115
366	3	gamma1	0	1	1.1038
