onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma4	0	1	1.7774
18	3	beta4	0	1	1.3217
22	3	alpha4	0	1	1.8257
26	3	alpha2	0	0	1.3854
32	3	beta3	0	1	0.67393
36	3	beta1	0	1	1.5302
40	3	alpha5	0	1	0.92179
48	3	gamma2	0	1	0.79398
54	3	gamma3	0	1	1.0023
58	3	alpha3	0	1	0.66636
64	3	gamma1	0	1	0.84197
68	3	gamma5	0	1	0.99457
74	3	beta5	0	1	1.0425
80	3	beta2	0	1	0.9145
86	3	alpha1	0	1	1.0983
92	3	beta5	0	1	1.0266
96	3	gamma1	0	1	0.89896
102	3	gamma1	1	0	1.0669
108	3	gamma2	0	1	1.203
112	3	alpha5	0	1	1.5625
118	3	gamma4	0	1	1.2352
126	3	beta2	0	1	0.97872
130	3	alpha3	0	1	0.73091
138	3	alpha2	0	1	0.97112
142	3	gamma5	0	1	1.0283
148	3	gamma3	0	1	1.0111
152	3	alpha1	0	1	1.0915
156	3	alpha1	1	0	1.0833
162	3	alpha4	0	1	1.8434
166	3	beta3	0	1	1.5235
170	3	beta4	0	1	1.0513
174	3	beta1	0	1	1.3239
178	3	beta1	1	1	1.2599
184	3	alpha3	0	1	0.88391
192	3	gamma5	0	1	1.068
200	3	beta2	0	1	1.132
206	3	gamma2	0	1	0.92377
210	3	beta3	0	1	0.61181
216	3	alpha2	0	1	1.0284
224	3	alpha5	0	1	1.0925
228	3	beta1	0	1	1.396
232	3	gamma4	0	1	1.4443
238	3	beta5	0	1	1.748
244	3	alpha4	0	1	0.79626
250	3	alpha1	0	1	1.3249
256	3	beta4	0	1	0.87677
262	3	gamma3	0	1	0.99689
266	3	gamma1	0	0	1.2448
272	3	gamma2	0	1	1.2926
276	3	alpha2	0	1	0.89314
284	3	alpha4	0	1	1.2532
288	3	beta1	0	1	1.3414
294	3	beta1	1	0	1.1969
298	3	alpha5	0	1	0.65306
306	3	beta5	0	1	1.7571
310	3	gamma4	0	1	1.5014
316	3	beta4	0	1	0.97372
322	3	alpha1	0	1	0.89381
330	3	gamma1	0	1	1.2055
338	3	alpha3	0	1	0.75759
346	3	gamma5	0	1	1.2697
354	3	gamma3	0	1	1.3179
360	3	beta2	0	1	1.1182
368	3	beta3	0	1	1.3503
