onset	duration	item	repeat	accuracy	reaction_time
10	3	beta3	0	1	2.0043
18	3	beta1	0	1	1.2688
24	3	gamma1	0	1	1.1408
30	3	alpha2	0	1	0.72483
34	3	beta4	0	1	1.2691
42	3	gamma5	0	1	0.76469
46	3	gamma3	0	1	1.5813
50	3	gamma2	0	1	0.78875
54	3	alpha3	0	1	0.88494
58	3	alpha5	0	1	1.2128
66	3	beta2	0	1	0.91722
70	3	alpha1	0	1	1.1415
78	3	beta5	0	1	1.1412
82	3	gamma4	0	1	1.0294
88	3	alpha4	0	1	1.1573
92	3	alpha3	0	1	1.2855
98	3	beta4	0	1	1.0536
102	3	alpha2	0	1	0.97358
106	3	beta1	0	1	0.93372
112	3	alpha4	0	1	1.1419
116	3	beta2	0	1	1.0857
122	3	gamma1	0	1	0.93404
130	3	alpha5	0	1	0.94967
136	3	alpha5	1	0	1.4221
144	3	beta5	0	1	1.3423
148	3	beta3	0	1	1.4302
156	3	alpha1	0	1	1.0861
162	3	gamma4	0	1	1.2227
168	3	gamma4	1	0	0.77481
172	3	gamma2	0	1	1.0463
180	3	gamma5	0	1	1.3669
184	3	gamma3	0	1	1.2789
188	3	beta3	0	1	1.3511
192	3	alpha4	0	1	0.63882
200	3	beta2	0	1	1.0069
206	3	gamma4	0	1	0.95086
212	3	alpha2	0	1	1.3194
218	3	beta1	0	1	0.95087
222	3	gamma5	0	1	1.4634
228	3	gamma2	0	1	1.1914
232	3	gamma3	0	1	1.8153
238	3	alpha3	0	1	1.7431
244	3	alpha3	1	0	1.3032
248	3	alpha5	0	1	1.3278
254	3	beta4	0	1	1.1999
262	3	gamma1	0	1	1.1275
268	3	alpha1	0	1	1.1999
272	3	beta5	0	1	1.3278
276	3	beta5	1	0	2.104
282	3	gamma5	0	1	1.3117
290	3	beta1	0	1	0.75181
296	3	gamma4	0	1	0.86437
302	3	beta3	0	1	1.0563
306	3	beta5	0	1	1.4963
310	3	alpha4	0	1	0.86418
318	3	gamma1	0	1	1.1681
324	3	alpha3	0	1	1.4568
330	3	alpha2	0	1	1.0163
334	3	beta2	0	1	1.5126
342	3	alpha1	0	1	0.94471
350	3	gamma3	0	1	1.1286
356	3	alpha5	0	1	0.74478
362	3	beta4	0	1	1.1606
366	3	gamma2	0	1	1.1613
