onset	duration	item	repeat	accuracy	reaction_time
10	3	beta1	0	n/a	n/a
14	3	gamma2	0	1	0.91305
22	3	gamma4	0	1	1.2011
30	3	alpha2	0	1	0.72144
34	3	beta4	0	1	0.8809
40	3	alpha3	0	1	0.88138
44	3	alpha5	0	1	1.5454
50	3	gamma1	0	1	0.68968
54	3	beta3	0	1	0.96158
60	3	alpha4	0	1	0.82525
66	3	alpha1	0	1	1.0333
72	3	alpha1	1	1	1.6578
76	3	gamma5	0	1	1.0815
82	3	gamma3	0	1	1.1298
86	3	beta2	0	1	2.4499
92	3	beta2	1	1	1.2022
100	3	beta5	0	1	2.0177
106	3	alpha1	0	1	1.6979
110	3	beta3	0	1	1.5221
114	3	gamma5	0	1	1.5386
120	3	beta5	0	1	1.1143
126	3	beta2	0	1	1.0104
132	3	beta1	0	1	1.1067
140	3	alpha2	0	n/a	n/a
144	3	alpha3	0	1	1.7148
150	3	gamma3	0	1	1.0827
154	3	beta4	0	1	0.85863
158	3	gamma1	0	1	1.1466
162	3	gamma4	0	0	1.5309
166	3	gamma2	0	1	1.3066
172	3	alpha4	0	1	1.2512
180	3	alpha5	0	1	0.84312
188	3	alpha3	0	1	1.5151
194	3	alpha1	0	1	2.7634
200	3	alpha1	1	1	1.0512
208	3	alpha4	0	0	2.4916
216	3	gamma1	0	1	1.2114
220	3	alpha2	0	1	0.97137
228	3	gamma5	0	1	0.94807
236	3	beta4	0	1	1.732
242	3	beta1	0	1	2.6681
246	3	alpha5	0	1	0.8522
250	3	alpha5	1	0	1.5082
254	3	beta5	0	1	1.0918
262	3	beta2	0	1	1.2123
266	3	beta3	0	1	2.2123
272	3	gamma3	0	1	1.9885
276	3	gamma4	0	1	1.6921
282	3	gamma2	0	1	1.9483
286	3	gamma5	0	1	0.99616
290	3	beta4	0	1	2.1725
294	3	gamma2	0	1	1.1965
298	3	alpha3	0	n/a	n/a
304	3	alpha2	0	1	0.48497
310	3	gamma1	0	1	0.90895
316	3	beta1	0	1	0.98889
320	3	beta2	0	1	2.4688
326	3	gamma4	0	n/a	n/a
330	3	alpha1	0	1	0.37331
338	3	beta5	0	1	0.82104
344	3	beta3	0	1	0.49336
350	3	gamma3	0	1	0.68538
356	3	alpha5	0	n/a	n/a
364	3	alpha4	0	1	1.1656
