onset	duration	item	repeat	accuracy	reaction_time
10	3	beta1	0	n/a	n/a
18	3	beta1	1	0	1.4597
24	3	alpha5	0	1	1.0395
30	3	alpha5	1	1	2.4065
34	3	gamma3	0	1	1.0423
40	3	alpha1	0	1	1.1114
48	3	gamma5	0	1	1.0476
52	3	beta2	0	1	1.0636
56	3	alpha3	0	1	1.5065
62	3	alpha4	0	1	2.167
66	3	gamma2	0	1	0.91082
72	3	beta3	0	1	0.92738
80	3	gamma4	0	1	0.84743
88	3	gamma4	1	1	1.735
92	3	alpha2	0	1	0.94344
96	3	gamma1	0	1	0.83922
100	3	beta5	0	1	1.0312
108	3	beta4	0	0	2.2874
114	3	alpha1	0	1	1.7035
118	3	gamma5	0	1	1.1117
126	3	alpha2	0	1	1.5349
132	3	beta2	0	1	0.94348
140	3	beta1	0	1	1.9507
146	3	alpha4	0	1	1.1362
152	3	alpha3	0	1	2.2409
156	3	gamma2	0	1	1.3318
160	3	beta3	0	1	0.99608
166	3	gamma1	0	1	0.90013
174	3	gamma3	0	1	1.156
178	3	beta5	0	1	1.3559
186	3	beta4	0	1	1.3483
194	3	gamma4	0	1	1.0203
200	3	alpha5	0	1	0.9403
204	3	beta5	0	1	1.0287
208	3	gamma4	0	1	1.3885
212	3	alpha1	0	1	1.3645
220	3	beta4	0	1	0.73217
224	3	beta3	0	1	1.1002
230	3	alpha3	0	1	1.5005
234	3	alpha2	0	1	0.82863
238	3	gamma3	0	1	1.6287
244	3	beta2	0	1	2.7649
248	3	gamma5	0	1	0.70868
252	3	alpha5	0	1	0.6452
256	3	beta1	0	1	1.1087
262	3	gamma1	0	1	0.98936
270	3	gamma2	0	1	0.6529
278	3	alpha4	0	1	0.69316
284	3	gamma2	0	1	0.6687
288	3	beta5	0	1	0.6692
294	3	beta4	0	1	1.2536
300	3	alpha2	0	1	0.82164
306	3	alpha5	0	1	0.86866
310	3	gamma3	0	1	2.1016
314	3	gamma1	0	1	2.5337
320	3	alpha3	0	1	0.95687
326	3	gamma5	0	1	1.3818
332	3	gamma5	1	0	0.8454
336	3	alpha4	0	1	1.0942
342	3	beta2	0	1	1.2695
350	3	beta3	0	1	0.5341
356	3	gamma4	0	1	1.206
362	3	alpha1	0	1	0.69436
366	3	beta1	0	1	1.2866
