onset	duration	item	repeat	accuracy	reaction_time
10	3	beta1	0	n/a	n/a
14	3	gamma2	0	1	0.79871
22	3	gamma4	0	1	1.8584
30	3	alpha2	0	1	0.73414
34	3	beta4	0	1	0.74255
40	3	alpha3	0	1	1.0555
44	3	alpha5	0	1	0.5115
50	3	gamma1	0	1	0.7433
54	3	beta3	0	1	0.89552
60	3	alpha4	0	1	0.55095
66	3	alpha1	0	1	0.59166
72	3	alpha1	1	0	0.5998
76	3	gamma5	0	1	0.82268
82	3	gamma3	0	1	1.0318
86	3	beta2	0	1	0.71178
92	3	beta2	1	0	0.89553
100	3	beta5	0	1	0.92792
106	3	alpha1	0	1	0.8077
110	3	beta3	0	1	0.77632
114	3	gamma5	0	1	0.77621
120	3	beta5	0	1	1.8318
126	3	beta2	0	1	0.83981
132	3	beta1	0	1	0.81551
140	3	alpha2	0	1	0.89556
144	3	alpha3	0	1	0.7758
150	3	gamma3	0	1	1.1679
154	3	beta4	0	1	1.2801
158	3	gamma1	0	1	0.87192
162	3	gamma4	0	1	0.51189
166	3	gamma2	0	1	0.92019
172	3	alpha4	0	1	0.632
180	3	alpha5	0	1	0.65663
188	3	alpha3	0	1	0.94445
194	3	alpha1	0	1	0.59253
200	3	alpha1	1	0	0.46462
208	3	alpha4	0	1	0.7846
216	3	gamma1	0	1	0.87259
220	3	alpha2	0	1	0.8487
228	3	gamma5	0	1	0.67267
236	3	beta4	0	1	1.1212
242	3	beta1	0	1	0.72889
246	3	alpha5	0	1	0.75286
250	3	alpha5	1	0	1.2813
254	3	beta5	0	1	0.83358
262	3	beta2	0	1	0.95319
266	3	beta3	0	1	1.4094
272	3	gamma3	0	1	1.1296
276	3	gamma4	0	1	0.92182
282	3	gamma2	0	1	1.0494
286	3	gamma5	0	1	1.3455
290	3	beta4	0	1	0.71395
294	3	gamma2	0	1	1.0899
298	3	alpha3	0	1	0.68976
304	3	alpha2	0	1	0.69825
310	3	gamma1	0	1	2.298
316	3	beta1	0	1	0.54639
320	3	beta2	0	1	0.93782
326	3	gamma4	0	1	0.67391
330	3	alpha1	0	1	0.50629
338	3	beta5	0	1	0.58655
344	3	beta3	0	1	0.67475
350	3	gamma3	0	1	0.66658
356	3	alpha5	0	1	0.50662
364	3	alpha4	0	1	0.64305
