onset	duration	item	repeat	accuracy	reaction_time
10	3	beta1	0	n/a	n/a
18	3	beta1	1	0	1.7804
24	3	alpha5	0	1	1.2049
30	3	alpha5	1	0	2.1885
34	3	gamma3	0	1	1.029
40	3	alpha1	0	1	0.9009
48	3	gamma5	0	1	0.94925
52	3	beta2	0	1	0.88522
56	3	alpha3	0	1	1.0454
62	3	alpha4	0	1	2.1732
66	3	gamma2	0	1	0.73318
72	3	beta3	0	1	0.8612
80	3	gamma4	0	1	0.88637
88	3	gamma4	1	1	2.8292
92	3	alpha2	0	1	0.90118
96	3	gamma1	0	1	0.9736
100	3	beta5	0	1	1.0539
108	3	beta4	0	1	1.902
114	3	alpha1	0	1	1.4137
118	3	gamma5	0	1	1.0139
126	3	alpha2	0	1	1.1337
132	3	beta2	0	1	1.6623
140	3	beta1	0	1	1.7021
146	3	alpha4	0	1	1.0704
152	3	alpha3	0	1	2.174
156	3	gamma2	0	1	0.82268
160	3	beta3	0	1	1.4307
166	3	gamma1	0	1	0.71879
174	3	gamma3	0	1	1.3427
178	3	beta5	0	1	1.0548
186	3	beta4	0	1	0.81441
194	3	gamma4	0	1	1.0949
200	3	alpha5	0	1	0.98315
204	3	beta5	0	1	2.0547
208	3	gamma4	0	1	1.0788
212	3	alpha1	0	1	2.3513
220	3	beta4	0	1	1.5191
224	3	beta3	0	1	1.5672
230	3	alpha3	0	1	1.0471
234	3	alpha2	0	1	1.488
238	3	gamma3	0	1	1.3436
244	3	beta2	0	1	0.27943
248	3	gamma5	0	1	0.78382
252	3	alpha5	0	1	0.76752
256	3	beta1	0	1	0.65573
262	3	gamma1	0	1	1.7676
270	3	gamma2	0	1	1.567
278	3	alpha4	0	1	1.3516
284	3	gamma2	0	1	0.7761
288	3	beta5	0	1	0.48816
294	3	beta4	0	1	0.83879
300	3	alpha2	0	1	0.34998
306	3	alpha5	0	1	1.526
310	3	gamma3	0	1	1.3359
314	3	gamma1	0	1	0.9118
320	3	alpha3	0	1	0.58352
326	3	gamma5	0	1	0.79989
332	3	gamma5	1	1	1.8323
336	3	alpha4	0	1	2.3038
342	3	beta2	0	1	1.1968
350	3	beta3	0	1	0.83196
356	3	gamma4	0	1	0.96835
362	3	alpha1	0	1	0.97183
366	3	beta1	0	n/a	n/a
