onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha2	0	1	0.74327
16	3	alpha3	0	1	1.1588
22	3	gamma4	0	1	0.77545
28	3	gamma5	0	0	1.2791
32	3	alpha5	0	1	0.79349
36	3	beta1	0	1	0.70547
44	3	gamma3	0	1	0.67949
50	3	gamma1	0	1	1.3905
56	3	beta5	0	1	0.72691
60	3	beta3	0	1	0.86584
64	3	gamma2	0	1	0.74573
68	3	alpha1	0	1	0.74605
72	3	alpha1	1	1	0.86559
80	3	beta4	0	1	0.78339
84	3	beta2	0	1	0.71941
92	3	alpha4	0	1	1.112
100	3	gamma4	0	1	0.70467
108	3	alpha1	0	1	1.1436
116	3	beta5	0	1	0.65718
120	3	alpha3	0	1	0.80833
126	3	alpha2	0	1	1.255
130	3	gamma5	0	1	0.79437
134	3	gamma1	0	1	1.5465
138	3	beta1	0	1	1.0028
144	3	beta1	1	1	1.1355
150	3	beta3	0	1	1.3193
158	3	alpha5	0	1	0.88736
162	3	gamma2	0	1	0.74348
168	3	gamma2	1	1	1.3519
176	3	alpha4	0	1	0.87114
180	3	beta2	0	1	0.86361
184	3	beta4	0	1	1.4794
190	3	gamma3	0	1	0.93514
196	3	gamma5	0	1	1.3839
200	3	beta1	0	1	0.90727
204	3	alpha5	0	1	1.3674
208	3	alpha4	0	1	1.092
214	3	gamma3	0	1	0.99236
222	3	beta3	0	1	1.0478
228	3	alpha1	0	1	0.83991
234	3	gamma2	0	1	1.1116
240	3	beta5	0	1	1.015
244	3	beta2	0	1	0.87137
248	3	alpha3	0	1	0.71159
256	3	alpha2	0	1	0.85628
260	3	beta4	0	1	0.81207
266	3	gamma4	0	1	0.90343
272	3	gamma1	0	0	0.99658
278	3	alpha4	0	1	0.93624
282	3	gamma3	0	1	1.0204
288	3	alpha1	0	1	0.65277
296	3	alpha5	0	0	1.501
300	3	beta3	0	1	1.4131
306	3	gamma5	0	1	0.74891
310	3	beta1	0	1	0.93276
314	3	gamma2	0	1	0.78123
320	3	beta2	0	1	0.87727
326	3	gamma1	0	1	0.70139
330	3	beta4	0	1	1.4452
336	3	beta5	0	1	1.5772
342	3	gamma4	0	1	0.7251
350	3	gamma4	1	1	1.7051
358	3	alpha2	0	1	0.98486
366	3	alpha3	0	1	0.86204
