onset	duration	item	repeat	accuracy	reaction_time
10	3	beta5	0	1	0.87092
18	3	gamma4	0	1	0.67923
22	3	gamma3	0	1	0.72686
28	3	gamma1	0	1	0.79125
34	3	alpha3	0	1	0.69549
40	3	alpha1	0	1	0.7913
44	3	beta1	0	1	0.67119
48	3	alpha5	0	1	0.79144
52	3	beta2	0	1	0.62351
60	3	alpha4	0	1	0.74372
66	3	gamma5	0	1	0.60791
72	3	alpha2	0	1	0.7119
78	3	beta4	0	1	0.72781
86	3	gamma2	0	1	0.69621
94	3	gamma2	1	1	1.28
102	3	beta3	0	1	0.64848
106	3	beta3	1	1	0.95219
112	3	beta5	0	1	0.87322
118	3	gamma1	0	1	0.65623
122	3	alpha5	0	1	0.77627
126	3	beta2	0	1	0.63236
132	3	gamma3	0	1	0.81627
138	3	alpha2	0	1	0.64866
142	3	beta4	0	1	0.68056
148	3	beta4	1	1	1.1347
152	3	gamma5	0	1	0.96872
156	3	beta3	0	1	0.80094
160	3	gamma2	0	1	0.98482
168	3	alpha3	0	1	0.76026
172	3	alpha1	0	0	2.0169
176	3	gamma4	0	1	2.2094
182	3	beta1	0	1	0.65563
186	3	alpha4	0	1	0.98512
190	3	gamma5	0	1	0.72158
194	3	gamma4	0	1	1.2094
202	3	alpha5	0	1	0.84985
208	3	beta5	0	1	0.65613
212	3	alpha3	0	1	0.89575
218	3	beta3	0	1	0.73666
226	3	beta2	0	1	1.0161
232	3	alpha2	0	1	0.77711
236	3	beta1	0	1	0.80977
240	3	alpha1	0	1	0.73796
248	3	alpha4	0	1	2.0982
256	3	gamma1	0	1	0.66578
264	3	beta4	0	1	1.1929
270	3	gamma2	0	1	1.7695
274	3	gamma3	0	1	0.78651
280	3	alpha4	0	1	0.92761
288	3	beta3	0	1	0.7375
294	3	beta3	1	1	0.91445
298	3	beta2	0	1	0.7147
304	3	gamma5	0	1	0.98556
308	3	gamma2	0	1	1.8107
314	3	gamma3	0	1	1.4589
320	3	gamma1	0	1	1.0513
326	3	alpha1	0	1	0.69117
330	3	beta5	0	1	0.77088
338	3	gamma4	0	1	1.1713
344	3	beta4	0	1	0.73968
352	3	alpha2	0	1	0.73148
356	3	beta1	0	1	0.76381
360	3	alpha5	0	1	0.76341
366	3	alpha3	0	1	0.91146
