onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma4	0	1	0.70489
16	3	alpha1	0	1	0.92892
22	3	gamma5	0	1	0.79262
28	3	beta5	0	1	1.529
32	3	alpha5	0	1	0.76879
40	3	alpha3	0	1	1.241
44	3	beta1	0	1	0.85683
50	3	beta2	0	1	1.1455
58	3	gamma3	0	1	0.68154
64	3	gamma3	1	1	1.1371
70	3	alpha4	0	1	0.77722
74	3	beta4	0	1	0.74583
80	3	alpha2	0	1	0.73791
86	3	beta3	0	1	0.93001
90	3	gamma2	0	1	0.76147
96	3	gamma1	0	1	2.2497
104	3	alpha5	0	1	1.5136
110	3	alpha4	0	1	0.75379
116	3	alpha4	1	1	1.2181
122	3	gamma2	0	1	0.75404
126	3	gamma2	1	1	0.97044
130	3	beta2	0	1	0.77019
136	3	gamma3	0	1	1.2101
140	3	gamma5	0	1	0.8267
148	3	gamma1	0	1	1.4988
152	3	alpha2	0	1	0.76238
160	3	alpha1	0	1	0.85836
164	3	beta1	0	1	1.2186
168	3	gamma4	0	1	1.2991
174	3	alpha3	0	1	0.75449
182	3	beta3	0	1	0.84323
188	3	beta5	0	1	0.97916
192	3	beta4	0	1	1.3712
196	3	beta4	1	1	1.283
200	3	alpha1	0	1	0.85146
204	3	beta5	0	1	1.0831
210	3	gamma5	0	1	1.3601
214	3	beta2	0	1	1.0014
218	3	alpha5	0	1	0.86736
224	3	alpha3	0	1	0.94435
230	3	gamma3	0	1	0.97659
236	3	alpha4	0	1	0.84866
242	3	alpha2	0	1	1.0088
246	3	beta3	0	1	0.71325
254	3	gamma2	0	1	0.91607
262	3	beta1	0	1	0.75328
266	3	beta4	0	1	1.2031
270	3	gamma1	0	1	1.5563
276	3	gamma4	0	1	1.4104
280	3	beta3	0	1	0.74794
288	3	gamma5	0	1	0.80447
294	3	alpha2	0	1	0.7083
298	3	alpha3	0	1	1.0528
306	3	gamma3	0	1	0.9564
310	3	beta2	0	1	0.85231
316	3	gamma2	0	1	1.2603
324	3	gamma4	0	1	1.2051
328	3	beta4	0	1	1.077
336	3	beta1	0	1	1.0848
342	3	alpha1	0	1	0.86126
350	3	beta5	0	1	0.84544
354	3	alpha5	0	1	0.78133
358	3	gamma1	0	1	0.7732
366	3	alpha4	0	1	1.4456
