onset	duration	item	repeat	accuracy	reaction_time
10	3	beta2	0	1	1.3887
16	3	gamma4	0	1	1.8528
20	3	beta1	0	1	1.6599
24	3	gamma5	0	1	1.2845
30	3	alpha5	0	1	1.8251
36	3	alpha2	0	1	1.4286
44	3	alpha4	0	1	1.9725
50	3	alpha4	1	1	1.6443
54	3	gamma3	0	1	1.6609
58	3	gamma1	0	0	1.9086
62	3	beta3	0	1	1.2369
68	3	beta5	0	1	1.3484
74	3	alpha3	0	1	1.1009
78	3	beta4	0	1	1.2847
84	3	alpha1	0	1	1.5652
88	3	alpha1	1	1	1.5488
94	3	gamma2	0	1	1.4608
100	3	gamma4	0	1	1.8854
108	3	gamma3	0	1	1.4293
116	3	gamma5	0	1	1.6293
122	3	beta4	0	1	1.8057
128	3	beta3	0	1	1.2298
132	3	alpha4	0	1	1.1658
136	3	gamma2	0	1	1.6455
140	3	alpha3	0	1	1.0777
146	3	beta5	0	1	1.2632
154	3	gamma1	0	1	1.111
160	3	beta2	0	1	0.94968
166	3	alpha2	0	1	1.0708
172	3	alpha5	0	1	1.0305
178	3	beta1	0	1	0.91026
184	3	alpha1	0	1	1.8948
188	3	beta4	0	1	1.0312
196	3	gamma1	0	1	1.679
200	3	alpha4	0	1	1.383
204	3	beta5	0	1	1.0394
212	3	alpha3	0	1	1.2316
216	3	alpha2	0	1	2.0316
220	3	alpha5	0	1	2.3992
228	3	gamma4	0	1	1.0152
234	3	beta3	0	1	1.0396
238	3	gamma3	0	1	1.4959
242	3	gamma3	1	1	2.272
246	3	gamma2	0	1	1.9355
250	3	beta2	0	1	0.94384
258	3	gamma5	0	1	1.3437
266	3	alpha1	0	1	1.0874
274	3	beta1	0	1	0.97572
280	3	gamma5	0	1	0.9678
286	3	gamma1	0	1	1.8554
290	3	gamma3	0	1	1.6315
296	3	gamma2	0	1	1.1041
300	3	beta3	0	1	1.1116
308	3	alpha2	0	1	0.74417
316	3	alpha5	0	1	1.0244
324	3	gamma4	0	1	1.0725
328	3	beta1	0	1	0.91222
334	3	beta1	1	0	1.2881
338	3	alpha3	0	1	1.4804
342	3	beta2	0	1	1.5761
350	3	beta4	0	1	1.5766
356	3	beta5	0	1	1.2242
362	3	alpha4	0	1	1.6967
368	3	alpha1	0	1	1.801
