onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma2	0	1	1.0137
18	3	alpha4	0	1	1.0298
24	3	gamma1	0	1	1.1179
28	3	beta5	0	1	0.95843
32	3	beta1	0	1	1.0781
36	3	beta2	0	1	1.3345
42	3	beta3	0	1	0.87869
48	3	beta4	0	1	0.82251
52	3	alpha2	0	1	1.1262
60	3	gamma3	0	1	0.75887
64	3	alpha5	0	1	1.3587
70	3	alpha5	1	0	1.3665
74	3	gamma4	0	1	1.0228
78	3	alpha1	0	1	1.1828
84	3	alpha3	0	1	1.2709
88	3	alpha3	1	1	1.2628
94	3	gamma5	0	1	1.4549
102	3	gamma5	1	0	0.91908
106	3	beta5	0	1	0.95145
110	3	gamma2	0	1	1.1916
116	3	gamma5	0	1	1.4312
120	3	alpha3	0	1	0.75966
128	3	beta4	0	1	0.9118
132	3	gamma4	0	1	0.71927
136	3	gamma1	0	1	1.1839
140	3	beta3	0	1	0.82342
144	3	alpha5	0	1	1.0476
152	3	alpha1	0	1	0.9436
156	3	alpha4	0	1	1.264
162	3	gamma3	0	1	0.70374
170	3	beta2	0	1	1.0643
176	3	alpha2	0	1	0.8881
182	3	beta1	0	1	0.90456
188	3	beta4	0	1	0.88807
194	3	beta2	0	1	0.8242
200	3	gamma2	0	1	0.95232
206	3	beta1	0	1	1.4888
214	3	alpha5	0	1	0.87298
218	3	alpha1	0	0	1.2248
222	3	beta3	0	1	1.3526
228	3	gamma5	0	1	0.93707
236	3	alpha4	0	1	1.2651
240	3	beta5	0	1	1.195
248	3	gamma3	0	1	0.80941
256	3	gamma1	0	1	1.121
262	3	gamma4	0	1	1.3615
270	3	alpha3	0	1	0.92104
276	3	alpha2	0	1	1.6249
280	3	gamma5	0	1	2.6726
284	3	gamma5	1	0	2.2412
288	3	alpha1	0	1	1.3848
294	3	alpha3	0	0	1.3291
298	3	beta4	0	1	0.9694
304	3	gamma1	0	1	1.545
310	3	gamma4	0	1	1.8333
314	3	alpha5	0	1	0.74523
322	3	alpha4	0	1	1.7933
328	3	alpha2	0	1	1.1935
334	3	beta5	0	1	0.76162
340	3	beta2	0	1	1.2419
344	3	beta1	0	1	0.8336
350	3	gamma2	0	1	0.9859
358	3	gamma3	0	1	0.71352
366	3	beta3	0	1	0.9302
