onset	duration	item	repeat	accuracy	reaction_time
10	3	beta1	0	n/a	n/a
16	3	beta5	0	1	1.016
20	3	alpha3	0	1	0.79146
24	3	beta4	0	1	0.84004
30	3	beta2	0	1	0.86366
34	3	gamma2	0	1	0.83634
40	3	alpha4	0	1	0.79681
46	3	beta3	0	1	0.70867
54	3	alpha1	0	1	0.66079
62	3	alpha2	0	1	0.66641
66	3	gamma3	0	1	0.86122
70	3	alpha5	0	1	0.68531
74	3	gamma4	0	1	0.58144
80	3	gamma5	0	1	0.68529
84	3	gamma1	0	1	0.75717
92	3	alpha1	0	1	0.61347
98	3	gamma4	0	1	0.89368
102	3	gamma4	1	1	0.98968
106	3	alpha4	0	1	0.55773
110	3	beta5	0	1	0.66989
116	3	gamma5	0	1	0.79773
120	3	beta3	0	1	1.1174
128	3	alpha3	0	1	0.99778
132	3	gamma3	0	1	0.82183
138	3	gamma1	0	1	1.006
142	3	beta4	0	1	0.74229
146	3	alpha5	0	1	0.67028
150	3	gamma2	0	1	0.83804
156	3	alpha2	0	1	0.90233
160	3	alpha2	1	1	0.69413
168	3	beta2	0	1	0.59041
176	3	beta1	0	1	0.6701
180	3	gamma3	0	1	0.65454
188	3	beta2	0	1	1.3663
196	3	alpha1	0	1	0.83874
200	3	beta3	0	1	0.73454
204	3	gamma5	0	1	0.79075
208	3	beta4	0	1	0.61501
212	3	alpha3	0	1	0.75068
218	3	gamma1	0	1	0.79121
222	3	gamma2	0	1	0.79905
228	3	gamma4	0	1	0.5832
234	3	beta1	0	1	0.87087
240	3	beta5	0	1	1.081
248	3	alpha2	0	1	0.82355
256	3	alpha4	0	1	0.91927
262	3	alpha5	0	1	0.75124
268	3	gamma1	0	1	0.7999
274	3	alpha3	0	1	0.79208
280	3	gamma2	0	1	1.3439
286	3	alpha1	0	1	0.59984
294	3	alpha2	0	1	0.79191
300	3	gamma3	0	1	0.75226
306	3	gamma3	1	0	0.85636
310	3	beta2	0	1	1.1362
316	3	beta4	0	1	1.1762
322	3	gamma5	0	1	0.68833
330	3	gamma4	0	1	0.70444
338	3	beta1	0	1	0.72818
342	3	beta3	0	0	0.86424
346	3	beta3	1	0	0.71999
352	3	alpha5	0	1	0.69661
360	3	beta5	0	1	0.68003
366	3	alpha4	0	1	0.61651
