onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma2	0	n/a	n/a
14	3	alpha1	0	1	0.63313
22	3	alpha5	0	1	0.89586
26	3	alpha5	1	1	0.99388
34	3	alpha3	0	1	0.65726
42	3	gamma5	0	1	0.84843
48	3	alpha2	0	1	0.70438
56	3	alpha2	1	1	0.78367
62	3	gamma1	0	1	0.632
68	3	gamma3	0	1	1.0958
74	3	alpha4	0	1	1.0956
78	3	beta4	0	1	0.73001
84	3	beta4	1	1	0.60847
92	3	beta2	0	1	0.62361
96	3	gamma4	0	1	0.62472
104	3	beta1	0	1	0.84837
110	3	beta3	0	1	1.0561
116	3	beta5	0	1	1.0079
122	3	gamma5	0	1	1.3763
128	3	alpha1	0	1	1.1764
134	3	gamma3	0	1	0.9674
142	3	gamma1	0	1	0.92837
146	3	beta3	0	1	0.86704
150	3	alpha5	0	1	0.92332
154	3	beta1	0	0	1.2994
158	3	gamma4	0	1	1.059
166	3	gamma2	0	1	0.76034
172	3	alpha2	0	1	0.73634
178	3	beta2	0	1	0.76047
182	3	alpha4	0	1	0.89968
186	3	alpha3	0	1	0.83532
190	3	beta4	0	1	1.2916
194	3	beta5	0	1	1.3077
200	3	alpha2	0	1	0.69578
208	3	alpha2	1	1	0.76835
214	3	gamma5	0	1	0.60806
218	3	beta4	0	1	0.86405
224	3	beta2	0	1	0.75258
232	3	alpha5	0	1	0.78394
238	3	beta1	0	1	1.6794
244	3	gamma3	0	1	1.0556
248	3	beta5	0	1	1.3844
252	3	gamma1	0	1	1.3246
260	3	alpha3	0	1	1.0318
266	3	alpha4	0	1	0.89608
270	3	beta3	0	1	1.2161
276	3	alpha1	0	1	0.97306
280	3	gamma2	0	1	0.973
284	3	gamma4	0	1	1.0566
292	3	alpha3	0	1	1.1332
298	3	beta2	0	1	1.8567
304	3	beta3	0	1	0.98443
312	3	alpha1	0	1	0.74512
318	3	gamma5	0	1	0.95708
324	3	gamma3	0	1	0.92508
328	3	alpha5	0	1	0.88137
334	3	gamma4	0	1	0.82125
340	3	beta5	0	1	0.98989
344	3	gamma2	0	1	1.1096
348	3	alpha2	0	1	0.97344
352	3	beta1	0	1	1.0617
360	3	gamma1	0	1	0.74958
364	3	beta4	0	1	0.90198
368	3	alpha4	0	1	0.74171
