onset	duration	item	repeat	accuracy	reaction_time
10	3	beta5	0	n/a	n/a
16	3	gamma3	0	1	0.63143
22	3	beta1	0	1	0.75168
28	3	alpha1	0	1	0.83953
36	3	gamma1	0	1	0.9758
44	3	gamma2	0	1	0.92758
48	3	alpha2	0	1	0.97562
56	3	beta2	0	1	1.0962
62	3	alpha4	0	1	1.208
66	3	gamma5	0	1	1.0724
70	3	alpha3	0	1	0.99332
74	3	beta3	0	1	0.79254
78	3	gamma4	0	1	0.92812
84	3	alpha5	0	1	1.032
88	3	beta4	0	1	1.4484
92	3	beta3	0	1	1.2406
100	3	beta3	1	1	1.0802
104	3	beta4	0	1	0.84847
110	3	gamma4	0	1	0.96895
116	3	alpha1	0	1	0.85701
120	3	gamma3	0	1	0.92048
126	3	gamma1	0	1	1.0089
130	3	alpha4	0	1	0.89663
138	3	gamma2	0	1	0.88917
146	3	alpha2	0	1	0.82514
152	3	beta1	0	1	0.97732
156	3	gamma5	0	1	1.0893
160	3	alpha3	0	1	0.87367
168	3	beta5	0	1	0.96123
172	3	alpha5	0	1	1.1615
178	3	beta2	0	1	1.0333
184	3	gamma5	0	1	1.0334
190	3	beta3	0	1	0.96997
196	3	beta5	0	1	1.6418
202	3	alpha4	0	1	1.066
210	3	alpha3	0	1	1.01
214	3	beta4	0	1	0.90592
218	3	alpha5	0	1	0.76991
226	3	gamma1	0	1	0.8424
232	3	gamma2	0	1	0.94625
240	3	alpha1	0	1	0.81056
246	3	alpha2	0	1	0.92247
252	3	gamma4	0	1	1.0017
256	3	beta1	0	1	1.2267
260	3	gamma3	0	1	1.0344
266	3	beta2	0	1	0.91442
272	3	alpha1	0	1	0.95485
276	3	gamma1	0	1	0.80307
280	3	alpha3	0	1	0.94693
288	3	alpha2	0	1	0.73051
296	3	alpha2	1	1	0.85107
300	3	gamma4	0	1	0.69096
304	3	beta1	0	1	0.76309
312	3	beta2	0	1	0.89077
316	3	beta2	1	1	1.0112
320	3	gamma3	0	1	0.96357
326	3	beta3	0	1	0.85926
334	3	beta4	0	1	0.91448
340	3	gamma2	0	1	0.73954
344	3	beta5	0	1	1.0837
348	3	alpha5	0	1	1.0039
354	3	alpha4	0	1	0.79596
360	3	gamma5	0	1	0.83442
366	3	gamma5	1	1	0.93137
