onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma4	0	n/a	n/a
16	3	beta1	0	1	1.2841
20	3	beta3	0	0	1.7076
26	3	alpha4	0	1	0.77987
30	3	alpha2	0	1	0.77981
34	3	gamma2	0	1	0.86017
38	3	beta2	0	1	0.65213
44	3	alpha1	0	1	0.852
50	3	beta5	0	1	1.2201
58	3	alpha3	0	1	1.3402
62	3	gamma3	0	1	1.8683
66	3	beta4	0	n/a	n/a
74	3	gamma1	0	1	1.8688
80	3	gamma1	1	0	0.80557
86	3	gamma5	0	1	1.2285
90	3	alpha5	0	1	1.0446
96	3	gamma5	0	1	1.2768
100	3	gamma5	1	1	1.7408
108	3	alpha5	0	1	0.90119
114	3	alpha3	0	1	1.3012
118	3	beta2	0	1	1.3008
124	3	gamma2	0	1	1.6615
128	3	beta4	0	1	1.6288
132	3	beta1	0	1	2.6054
138	3	gamma3	0	1	1.1815
146	3	beta5	0	1	0.88555
154	3	gamma1	0	1	1.5892
160	3	alpha2	0	1	1.7575
166	3	gamma4	0	1	1.3655
170	3	alpha4	0	1	2.2539
174	3	beta3	0	1	2.5658
178	3	alpha1	0	1	2.4541
186	3	alpha3	0	1	0.98156
190	3	beta1	0	1	0.92594
196	3	beta3	0	1	1.3024
202	3	beta5	0	1	1.2542
206	3	alpha5	0	1	0.974
212	3	gamma4	0	1	0.90996
220	3	alpha2	0	1	1.2623
224	3	beta4	0	1	1.5744
230	3	beta4	1	0	1.2147
238	3	gamma2	0	1	1.1428
246	3	gamma1	0	1	1.2707
254	3	gamma5	0	1	1.047
260	3	gamma3	0	1	1.2066
266	3	beta2	0	1	0.90291
272	3	alpha4	0	1	1.0472
280	3	alpha1	0	1	0.92739
286	3	alpha5	0	1	1.6071
290	3	gamma1	0	1	2.023
298	3	beta4	0	1	0.94341
306	3	gamma3	0	1	1.2715
310	3	alpha4	0	1	0.99982
314	3	beta3	0	1	0.74346
318	3	alpha1	0	1	1.0958
322	3	gamma2	0	1	1.3276
330	3	beta2	0	1	2
336	3	gamma4	0	0	1.536
340	3	beta1	0	1	1.2157
344	3	gamma5	0	1	0.99207
350	3	alpha2	0	1	0.69633
356	3	beta5	0	1	0.84819
362	3	beta5	1	1	2.4321
368	3	alpha3	0	1	0.86434
