onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha3	0	n/a	n/a
18	3	gamma2	0	1	0.88353
26	3	beta4	0	1	0.76309
30	3	gamma5	0	1	0.73917
38	3	beta2	0	1	0.84361
42	3	gamma3	0	1	0.97142
48	3	beta5	0	1	0.83571
54	3	alpha1	0	1	0.98788
58	3	gamma1	0	1	1.2437
64	3	alpha2	0	1	1.1316
72	3	beta1	0	1	0.71608
78	3	alpha4	0	1	1.5157
86	3	alpha5	0	1	0.80414
90	3	gamma4	0	1	1.2204
96	3	beta3	0	1	0.85217
102	3	beta1	0	1	1.108
108	3	beta1	1	1	1.2205
116	3	gamma5	0	1	1.0447
120	3	beta3	0	1	1.0526
124	3	beta5	0	1	1.1727
130	3	alpha1	0	1	1.3808
136	3	gamma1	0	1	0.98849
142	3	alpha4	0	1	1.1726
150	3	beta2	0	1	1.4768
154	3	gamma4	0	1	0.94912
160	3	gamma2	0	1	0.82901
168	3	gamma3	0	1	1.0053
174	3	alpha2	0	1	1.6935
178	3	alpha3	0	1	0.98086
184	3	alpha3	1	1	1.0056
188	3	alpha5	0	1	0.90121
192	3	beta4	0	1	1.3412
196	3	beta4	1	0	1.0377
202	3	alpha3	0	1	1.3013
208	3	gamma1	0	1	0.8455
216	3	gamma2	0	1	0.76549
220	3	alpha2	0	1	0.88594
226	3	beta1	0	1	0.83817
230	3	gamma3	0	1	0.99778
236	3	gamma5	0	1	0.96588
242	3	beta2	0	1	0.87027
246	3	alpha5	0	1	1.374
250	3	beta3	0	1	0.97381
256	3	gamma4	0	1	1.15
262	3	beta5	0	1	0.89416
268	3	alpha4	0	1	0.94238
276	3	alpha1	0	1	0.80658
280	3	beta4	0	1	0.75033
284	3	gamma4	0	1	0.65487
290	3	alpha3	0	1	0.90267
294	3	beta1	0	1	0.81471
298	3	gamma3	0	1	0.74269
304	3	alpha2	0	1	0.80711
308	3	alpha5	0	1	1.2309
316	3	gamma5	0	1	0.91881
320	3	beta5	0	1	1.1428
326	3	gamma1	0	1	1.175
334	3	alpha4	0	1	0.83076
338	3	alpha1	0	1	1.127
342	3	alpha1	1	1	0.99899
346	3	gamma2	0	1	0.79944
350	3	beta2	0	1	0.95956
358	3	beta4	0	1	0.79126
366	3	beta3	0	1	0.99897
