onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha3	0	n/a	n/a
18	3	gamma2	0	1	0.73057
26	3	beta4	0	1	0.68222
30	3	gamma5	0	1	0.90658
38	3	beta2	0	1	0.78643
42	3	gamma3	0	1	0.90675
48	3	beta5	0	1	0.93039
54	3	alpha1	0	1	1.5626
58	3	gamma1	0	1	1.2188
64	3	alpha2	0	1	1.0187
72	3	beta1	0	1	1.1708
78	3	alpha4	0	1	1.0031
86	3	alpha5	0	1	0.90698
90	3	gamma4	0	1	1.0673
96	3	beta3	0	1	1.1007
102	3	beta1	0	0	1.6595
108	3	beta1	1	1	1.4593
116	3	gamma5	0	1	0.98766
120	3	beta3	0	1	0.9797
124	3	beta5	0	1	1.0676
130	3	alpha1	0	1	2.1557
136	3	gamma1	0	1	0.97171
142	3	alpha4	0	1	1.1
150	3	beta2	0	1	1.2041
154	3	gamma4	0	1	1.0042
160	3	gamma2	0	1	1.2921
168	3	gamma3	0	1	1.0122
174	3	alpha2	0	1	1.1078
178	3	alpha3	0	1	1.0526
184	3	alpha3	1	0	1.3802
188	3	alpha5	0	1	1.1086
192	3	beta4	0	1	0.86018
196	3	beta4	1	0	1.6606
202	3	alpha3	0	1	1.0284
208	3	gamma1	0	1	0.88459
216	3	gamma2	0	1	1.0131
220	3	alpha2	0	1	0.91693
226	3	beta1	0	1	0.80525
230	3	gamma3	0	1	0.91699
236	3	gamma5	0	1	1.0689
242	3	beta2	0	1	1.301
246	3	alpha5	0	n/a	n/a
250	3	beta3	0	1	0.81294
256	3	gamma4	0	1	0.8372
262	3	beta5	0	1	0.8847
268	3	alpha4	0	1	1.3719
276	3	alpha1	0	1	1.556
280	3	beta4	0	1	1.3973
284	3	gamma4	0	1	1.0458
290	3	alpha3	0	1	0.97224
294	3	beta1	0	1	0.78152
298	3	gamma3	0	1	1.2777
304	3	alpha2	0	1	0.78213
308	3	alpha5	0	1	1.8059
316	3	gamma5	0	1	1.8139
320	3	beta5	0	1	1.6139
326	3	gamma1	0	1	1.142
334	3	alpha4	0	n/a	n/a
338	3	alpha1	0	1	0.68618
342	3	alpha1	1	1	1.0061
346	3	gamma2	0	1	0.80681
350	3	beta2	0	1	0.78222
358	3	beta4	0	1	0.9982
366	3	beta3	0	1	1.1669
