onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha4	0	1	0.89636
18	3	alpha4	1	1	0.91969
26	3	beta4	0	1	0.7997
32	3	gamma3	0	1	0.72813
38	3	gamma1	0	1	1.0084
42	3	alpha1	0	1	0.94394
48	3	alpha1	1	0	0.92823
56	3	beta3	0	1	0.80033
60	3	alpha3	0	1	1.0327
64	3	beta5	0	1	0.72835
68	3	alpha5	0	1	0.68866
72	3	beta2	0	1	0.8965
76	3	beta1	0	0	0.97687
84	3	gamma4	0	1	0.74489
88	3	gamma2	0	1	0.76089
94	3	alpha2	0	1	0.81663
98	3	gamma5	0	1	0.60078
104	3	alpha1	0	1	0.78513
108	3	gamma1	0	1	1.681
112	3	gamma1	1	1	0.8332
118	3	gamma5	0	1	1.0729
122	3	beta1	0	1	0.76134
130	3	beta3	0	1	1.0411
138	3	beta4	0	1	0.70556
144	3	beta5	0	1	0.84935
152	3	gamma2	0	1	0.70552
158	3	alpha2	0	1	0.75365
164	3	alpha5	0	1	1.0175
170	3	alpha4	0	1	0.80195
176	3	beta2	0	1	0.63374
180	3	gamma3	0	1	1.1379
184	3	alpha3	0	1	0.6661
188	3	gamma4	0	1	0.63426
194	3	beta3	0	1	0.59412
200	3	alpha5	0	1	0.73801
204	3	alpha3	0	1	0.87422
210	3	alpha2	0	1	0.76258
214	3	gamma5	0	1	0.7863
220	3	beta5	0	1	0.63458
226	3	gamma2	0	1	0.6743
234	3	gamma4	0	1	0.55486
242	3	beta1	0	1	0.54675
250	3	alpha4	0	1	0.69109
256	3	alpha1	0	0	1.1629
260	3	gamma1	0	1	0.74692
266	3	beta2	0	1	0.67465
272	3	beta2	1	1	0.70717
276	3	beta4	0	1	0.77912
284	3	gamma3	0	1	0.61909
292	3	gamma5	0	1	0.78758
296	3	alpha3	0	1	0.73977
300	3	beta3	0	1	0.72377
306	3	gamma1	0	1	0.85175
314	3	alpha1	0	1	0.67585
318	3	alpha5	0	1	0.89179
324	3	gamma4	0	1	0.65973
330	3	beta1	0	1	0.57974
334	3	beta5	0	1	0.68417
340	3	beta4	0	1	1.1572
344	3	gamma3	0	1	0.61217
348	3	alpha4	0	1	0.57198
354	3	beta2	0	1	0.56432
358	3	alpha2	0	1	0.58056
366	3	gamma2	0	1	0.62863
