onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha2	0	NaN	NaN
16	3	beta1	0	1	0.96767
22	3	gamma5	0	1	0.83151
28	3	gamma5	1	1	0.9675
36	3	beta3	0	1	0.76806
40	3	beta4	0	0	0.98364
44	3	alpha4	0	1	0.97587
50	3	gamma2	0	1	1.2156
54	3	gamma2	1	1	0.86482
62	3	alpha3	0	1	0.63147
68	3	beta2	0	1	1.5439
74	3	alpha1	0	1	1.2158
80	3	gamma1	0	1	1.1358
86	3	beta5	0	1	0.69519
90	3	gamma3	0	1	0.72927
96	3	alpha5	0	1	0.98442
102	3	gamma4	0	1	0.8639
110	3	alpha4	0	1	0.84004
116	3	alpha5	0	1	2.3679
122	3	gamma3	0	1	0.93594
130	3	beta5	0	1	0.89569
134	3	beta1	0	1	1.2503
138	3	gamma1	0	1	0.68991
146	3	gamma2	0	1	0.91197
152	3	beta2	0	1	0.83211
156	3	alpha1	0	1	0.95226
160	3	beta3	0	1	0.98348
164	3	gamma5	0	1	0.92066
170	3	alpha2	0	1	0.75156
174	3	beta4	0	1	0.7282
180	3	gamma4	0	1	0.72728
184	3	alpha3	0	1	0.83493
188	3	beta4	0	1	1.2346
194	3	beta2	0	1	0.72012
198	3	gamma1	0	1	0.75355
204	3	alpha3	0	1	0.59145
212	3	alpha5	0	1	0.91176
216	3	gamma4	0	1	0.87512
220	3	alpha4	0	1	0.81931
226	3	beta3	0	1	0.59936
230	3	alpha2	0	1	0.91507
234	3	alpha1	0	1	0.89848
240	3	gamma2	0	1	0.7713
244	3	gamma2	1	0	0.60326
252	3	gamma5	0	1	1.1872
260	3	gamma3	0	1	1.1074
266	3	beta5	0	1	0.95551
270	3	beta5	1	1	0.93207
274	3	beta1	0	1	0.93195
278	3	alpha1	0	1	0.6916
284	3	beta5	0	1	0.88417
292	3	gamma3	0	1	0.7881
300	3	beta1	0	1	1.188
306	3	gamma4	0	1	0.95765
314	3	gamma1	0	1	1.1009
322	3	beta2	0	1	0.89258
326	3	alpha5	0	1	0.86035
334	3	beta4	0	1	0.79644
340	3	alpha4	0	1	1.1409
348	3	gamma5	0	1	1.0608
352	3	beta3	0	1	2.0129
358	3	gamma2	0	1	1.2848
362	3	alpha2	0	1	0.82095
366	3	alpha3	0	1	0.75684
