onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma4	0	1	0.85685
16	3	gamma1	0	1	1.0248
22	3	beta2	0	1	0.86512
26	3	alpha5	0	1	0.87216
30	3	gamma3	0	1	0.87326
38	3	alpha2	0	1	0.70513
42	3	beta3	0	1	0.77651
46	3	gamma2	0	1	0.73685
50	3	alpha3	0	1	0.56063
56	3	beta1	0	1	0.56862
60	3	gamma5	0	1	0.64868
68	3	alpha4	0	1	0.6172
72	3	beta4	0	1	0.66524
76	3	beta5	0	1	0.84881
80	3	alpha1	0	1	0.69702
84	3	beta4	0	1	0.56887
90	3	beta2	0	1	0.67328
94	3	beta3	0	1	0.5932
102	3	gamma2	0	1	0.60135
108	3	beta5	0	1	0.68963
112	3	alpha2	0	1	0.81762
120	3	alpha1	0	1	0.66578
126	3	gamma4	0	1	0.76144
132	3	gamma5	0	1	0.67363
136	3	beta1	0	1	1.0182
144	3	gamma3	0	1	0.77014
148	3	alpha5	0	1	0.6659
154	3	gamma1	0	1	0.73789
160	3	alpha4	0	1	0.73821
166	3	alpha3	0	1	0.9226
170	3	beta5	0	1	0.77796
176	3	alpha3	0	1	0.88226
180	3	alpha2	0	1	0.73082
188	3	alpha2	1	1	2.1384
192	3	beta2	0	1	0.74655
198	3	gamma4	0	1	0.69866
202	3	gamma1	0	1	0.92309
208	3	alpha1	0	1	0.68287
214	3	alpha4	0	1	2.0912
220	3	beta1	0	1	1.267
226	3	gamma5	0	1	1.0592
230	3	alpha5	0	1	0.8428
234	3	beta4	0	1	0.73138
240	3	beta3	0	1	0.93924
244	3	gamma2	0	1	1.2516
252	3	gamma3	0	1	0.57996
260	3	alpha2	0	1	0.55523
266	3	gamma5	0	1	0.61951
272	3	gamma5	1	0	1.6117
280	3	beta3	0	1	0.61184
288	3	alpha3	0	1	0.57971
294	3	beta1	0	1	0.73999
300	3	beta4	0	1	0.86811
308	3	beta4	1	1	0.91621
316	3	gamma2	0	1	0.71637
320	3	gamma4	0	1	0.77246
326	3	beta5	0	1	0.86022
330	3	gamma1	0	1	0.6846
338	3	gamma3	0	1	1.1004
344	3	beta2	0	1	0.91636
350	3	alpha1	0	1	0.57255
358	3	alpha5	0	1	0.82063
362	3	alpha5	1	1	0.78862
368	3	alpha4	0	1	0.7326
