onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma3	0	1	0.52754
14	3	beta2	0	1	1.3599
20	3	alpha1	0	1	0.6716
24	3	beta1	0	1	0.92025
28	3	gamma2	0	1	0.76037
34	3	alpha2	0	1	0.5605
42	3	beta5	0	1	0.64014
48	3	alpha4	0	1	0.55229
52	3	beta4	0	1	0.64766
60	3	gamma1	0	1	0.63195
64	3	beta3	0	1	0.70379
72	3	gamma4	0	1	0.71285
78	3	alpha3	0	1	0.72122
84	3	gamma5	0	1	0.78525
88	3	alpha5	0	1	0.6724
94	3	beta5	0	1	1.2728
100	3	gamma1	0	1	0.80018
108	3	beta4	0	1	0.72767
112	3	alpha5	0	1	0.66545
120	3	beta2	0	1	0.94493
128	3	alpha4	0	1	0.74395
132	3	alpha1	0	1	1.5932
138	3	gamma5	0	1	0.58424
144	3	beta3	0	1	0.70444
152	3	gamma2	0	1	0.72041
160	3	alpha3	0	1	0.61598
166	3	alpha2	0	1	0.85587
172	3	gamma3	0	1	0.67998
178	3	gamma4	0	1	0.73055
182	3	beta1	0	1	0.65069
186	3	beta1	1	1	1.6105
190	3	beta3	0	1	0.73082
198	3	alpha5	0	1	1.3438
202	3	gamma3	0	1	0.58653
206	3	alpha3	0	1	1.3948
212	3	beta1	0	1	1.8249
216	3	beta1	1	1	1.3391
222	3	gamma1	0	1	1.171
228	3	beta4	0	1	1.2182
234	3	alpha2	0	1	0.78605
238	3	gamma2	0	1	0.72169
242	3	beta5	0	1	0.73771
250	3	gamma4	0	1	1.1227
256	3	alpha1	0	1	1.0263
262	3	beta2	0	1	0.76025
268	3	beta2	1	1	1.0334
272	3	alpha4	0	1	0.84906
280	3	gamma5	0	1	0.86725
284	3	gamma2	0	1	0.74461
290	3	alpha2	0	1	0.80051
294	3	beta3	0	1	0.82479
298	3	beta2	0	1	1.1718
302	3	beta5	0	1	0.56381
308	3	beta5	1	1	0.97716
316	3	alpha4	0	1	0.7689
324	3	alpha3	0	1	0.70431
328	3	gamma1	0	1	0.75257
334	3	alpha1	0	1	0.80863
340	3	gamma4	0	1	0.61663
344	3	beta1	0	1	0.80442
350	3	alpha5	0	1	0.71284
356	3	gamma5	0	1	0.6686
360	3	beta4	0	1	0.71659
364	3	gamma3	0	1	0.68491
