onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha4	0	1	0.50355
18	3	alpha4	1	1	0.84778
26	3	beta4	0	1	0.79201
32	3	gamma3	0	1	1.0878
38	3	gamma1	0	1	0.86385
42	3	alpha1	0	1	0.78371
48	3	alpha1	1	0	0.68825
56	3	beta3	0	1	0.80034
60	3	alpha3	0	1	0.62431
64	3	beta5	0	1	0.81585
68	3	alpha5	0	1	0.99194
72	3	beta2	0	1	0.6562
76	3	beta1	0	1	0.67239
84	3	gamma4	0	1	0.60024
88	3	gamma2	0	1	0.59237
94	3	alpha2	0	1	0.60009
98	3	gamma5	0	1	0.528
104	3	alpha1	0	1	0.928
108	3	gamma1	0	1	0.88836
112	3	gamma1	1	1	0.84812
118	3	gamma5	0	1	1.2804
122	3	beta1	0	1	0.71248
130	3	beta3	0	1	1.0167
138	3	beta4	0	1	0.47255
144	3	beta5	0	1	0.64068
152	3	gamma2	0	1	0.52878
158	3	alpha2	0	1	0.60903
164	3	alpha5	0	1	0.88888
170	3	alpha4	0	1	0.72111
176	3	beta2	0	1	0.61693
180	3	gamma3	0	1	0.72914
184	3	alpha3	0	1	1.5693
188	3	gamma4	0	1	0.60951
194	3	beta3	0	1	0.49727
200	3	alpha5	0	1	0.60124
204	3	alpha3	0	1	0.75345
210	3	alpha2	0	1	1.0092
214	3	gamma5	0	1	0.61729
220	3	beta5	0	1	0.48141
226	3	gamma2	0	1	0.62556
234	3	gamma4	0	1	0.52207
242	3	beta1	0	1	0.75348
250	3	alpha4	0	1	0.94601
256	3	alpha1	0	1	1.4018
260	3	gamma1	0	1	0.71361
266	3	beta2	0	1	0.99428
272	3	beta2	1	1	0.89824
276	3	beta4	0	1	1.0265
284	3	gamma3	0	1	0.75417
292	3	gamma5	0	1	1.1307
296	3	alpha3	0	1	0.78624
300	3	beta3	0	1	0.53053
306	3	gamma1	0	1	0.62682
314	3	alpha1	0	1	0.66678
318	3	alpha5	0	1	1.339
324	3	gamma4	0	1	1.139
330	3	beta1	0	1	0.64307
334	3	beta5	0	1	0.73928
340	3	beta4	0	1	0.7072
344	3	gamma3	0	1	0.6194
348	3	alpha4	0	1	0.667
354	3	beta2	0	1	0.73114
358	3	alpha2	0	1	0.67562
366	3	gamma2	0	1	0.75562
