onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma1	0	1	0.59451
16	3	alpha5	0	1	0.52243
20	3	gamma3	0	1	0.55429
26	3	alpha2	0	1	0.59448
30	3	beta2	0	1	0.57024
34	3	alpha3	0	1	0.50695
40	3	gamma4	0	1	0.51484
46	3	gamma5	0	1	0.65089
52	3	beta4	0	1	0.68276
60	3	beta5	0	1	1.1471
68	3	beta3	0	1	1.3951
72	3	alpha1	0	1	0.66679
78	3	alpha1	1	0	1.1232
84	3	alpha4	0	1	0.6355
88	3	gamma2	0	1	0.65152
92	3	beta1	0	1	0.75562
98	3	beta5	0	0	1.0038
102	3	beta4	0	1	0.8032
106	3	alpha4	0	1	0.61952
110	3	gamma3	0	1	0.6519
116	3	gamma2	0	1	0.62759
124	3	alpha2	0	1	0.70811
130	3	gamma1	0	1	0.87595
138	3	beta3	0	1	0.73178
142	3	alpha3	0	1	0.65998
148	3	gamma4	0	1	0.63641
154	3	gamma4	1	1	1.3481
160	3	beta2	0	1	0.75593
166	3	gamma5	0	1	0.85219
174	3	alpha5	0	1	0.62053
180	3	alpha1	0	1	0.8766
184	3	beta1	0	1	0.68421
188	3	gamma1	0	1	0.75658
192	3	beta5	0	1	0.82059
196	3	alpha2	0	1	0.59661
200	3	alpha2	1	1	0.89279
206	3	gamma4	0	1	0.71662
214	3	gamma2	0	1	0.62091
220	3	alpha5	0	1	0.60469
226	3	beta4	0	1	1.6054
230	3	alpha3	0	1	0.60509
234	3	beta3	0	1	0.86152
240	3	beta2	0	1	0.91758
248	3	alpha4	0	1	1.0293
252	3	gamma3	0	1	0.64518
256	3	gamma5	0	1	0.72543
264	3	alpha1	0	1	0.66135
272	3	beta1	0	1	0.69356
280	3	beta4	0	1	0.6135
286	3	gamma1	0	1	0.50189
292	3	beta3	0	1	0.47805
296	3	gamma4	0	1	0.62977
304	3	beta5	0	1	0.70167
310	3	alpha4	0	1	0.83823
314	3	alpha4	1	0	1.1265
318	3	gamma2	0	1	0.55038
324	3	gamma5	0	1	0.57429
330	3	alpha1	0	1	0.63046
336	3	alpha5	0	1	0.75052
344	3	alpha2	0	1	0.56633
348	3	gamma3	0	1	0.55103
356	3	alpha3	0	1	0.83908
364	3	beta2	0	1	0.6467
368	3	beta1	0	1	0.58292
