onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma5	0	1	0.56969
16	3	alpha3	0	1	0.71366
20	3	beta4	0	1	0.65801
26	3	beta5	0	1	0.63401
30	3	gamma2	0	1	0.72199
36	3	gamma1	0	0	1.0707
42	3	alpha4	0	1	0.58605
46	3	beta1	0	1	0.47454
50	3	beta3	0	1	1.2027
58	3	beta2	0	1	0.65841
62	3	alpha5	0	1	0.50673
68	3	alpha1	0	1	0.46657
72	3	alpha2	0	1	0.52287
76	3	gamma3	0	1	0.57905
82	3	gamma4	0	1	0.57079
90	3	alpha4	0	1	0.61104
96	3	beta3	0	1	0.50663
102	3	gamma4	0	1	0.6028
110	3	beta2	0	1	0.61902
114	3	alpha3	0	1	0.61939
120	3	alpha2	0	1	0.57133
124	3	beta1	0	1	0.62748
128	3	alpha1	0	1	0.54705
134	3	gamma2	0	1	0.53916
140	3	beta4	0	1	0.55061
148	3	beta4	1	0	0.95079
154	3	gamma3	0	1	0.58755
162	3	beta5	0	1	0.71603
170	3	gamma1	0	1	1.0638
174	3	alpha5	0	1	0.91565
182	3	gamma5	0	1	0.63642
188	3	alpha1	0	1	0.76402
196	3	beta1	0	1	0.63275
202	3	alpha5	0	1	0.54486
206	3	gamma3	0	1	0.57204
210	3	gamma1	0	0	0.94055
216	3	beta5	0	1	0.48836
222	3	gamma2	0	1	0.52049
226	3	gamma2	1	1	0.82079
230	3	gamma4	0	1	0.60507
238	3	alpha2	0	1	0.6523
246	3	gamma5	0	1	0.71665
250	3	beta4	0	1	0.59699
256	3	alpha4	0	1	0.59672
260	3	beta3	0	1	0.57323
268	3	alpha3	0	1	0.62117
274	3	beta2	0	1	0.87705
278	3	alpha2	0	1	0.58913
284	3	alpha5	0	1	0.65352
288	3	alpha4	0	1	0.8132
292	3	alpha4	1	1	0.82158
298	3	gamma3	0	1	0.57365
304	3	gamma2	0	1	0.78994
308	3	alpha1	0	1	1.2459
312	3	alpha3	0	1	0.71006
316	3	beta4	0	1	0.72556
322	3	gamma5	0	1	0.6701
326	3	beta5	0	1	0.7416
332	3	gamma1	0	1	0.8536
338	3	gamma4	0	1	0.72586
344	3	beta2	0	1	0.46216
352	3	beta2	1	1	0.90229
356	3	beta1	0	1	0.69434
364	3	beta3	0	0	0.98275
