onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma5	0	1	0.67236
16	3	alpha3	0	1	0.72052
20	3	beta4	0	1	0.65194
26	3	beta5	0	1	0.56913
30	3	gamma2	0	1	0.65233
36	3	gamma1	0	1	0.66496
42	3	alpha4	0	1	0.60097
46	3	beta1	0	1	0.83639
50	3	beta3	0	1	0.83631
58	3	beta2	0	1	0.67455
62	3	alpha5	0	1	0.51643
68	3	alpha1	0	1	0.58549
72	3	alpha2	0	1	0.60493
76	3	gamma3	0	1	0.50108
82	3	gamma4	0	1	0.57237
90	3	alpha4	0	1	0.57224
96	3	beta3	0	1	0.53276
102	3	gamma4	0	1	0.7888
110	3	beta2	0	1	0.62844
114	3	alpha3	0	1	0.56516
120	3	alpha2	0	1	0.66881
124	3	beta1	0	1	0.62929
128	3	alpha1	0	1	0.58185
134	3	gamma2	0	1	0.59705
140	3	beta4	0	1	0.85675
148	3	beta4	1	1	1.0135
154	3	gamma3	0	1	0.82197
162	3	beta5	0	1	0.61413
170	3	gamma1	0	1	0.76959
174	3	alpha5	0	1	0.65437
182	3	gamma5	0	1	0.61426
188	3	alpha1	0	1	0.73411
196	3	beta1	0	1	0.58257
202	3	alpha5	0	1	0.63828
206	3	gamma3	0	1	1.0545
210	3	gamma1	0	1	1.0148
216	3	beta5	0	1	0.63098
222	3	gamma2	0	1	0.66275
226	3	gamma2	1	1	0.83871
230	3	gamma4	0	1	0.69484
238	3	alpha2	0	1	0.63104
246	3	gamma5	0	1	0.63131
250	3	beta4	0	1	0.62336
256	3	alpha4	0	1	0.62353
260	3	beta3	0	1	0.71952
268	3	alpha3	0	1	0.68751
274	3	beta2	0	1	0.66329
278	3	alpha2	0	1	0.71126
284	3	alpha5	0	1	0.65584
288	3	alpha4	0	1	0.65157
292	3	alpha4	1	1	0.88746
298	3	gamma3	0	1	0.6398
304	3	gamma2	0	1	0.60791
308	3	alpha1	0	1	0.61564
312	3	alpha3	0	1	0.68028
316	3	beta4	0	1	0.59999
322	3	gamma5	0	1	0.64741
326	3	beta5	0	1	0.6724
332	3	gamma1	0	1	0.69593
338	3	gamma4	0	1	0.65651
344	3	beta2	0	1	0.55218
352	3	beta2	1	0	1.1762
356	3	beta1	0	1	0.61673
364	3	beta3	0	0	1.1045
