onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma5	0	1	0.68261
16	3	beta3	0	1	0.67458
24	3	beta5	0	1	0.93076
28	3	beta4	0	1	1.0273
36	3	gamma2	0	1	0.88344
44	3	gamma2	1	0	1.1793
52	3	beta2	0	1	0.6032
56	3	gamma4	0	1	0.76327
64	3	alpha5	0	1	0.84363
68	3	gamma1	0	1	0.86788
72	3	beta1	0	1	0.85295
76	3	alpha4	0	1	0.6116
82	3	alpha4	1	1	0.82742
88	3	alpha1	0	1	0.63581
96	3	alpha2	0	1	0.59609
102	3	alpha3	0	1	0.65233
106	3	gamma3	0	1	0.65212
112	3	alpha1	0	1	0.76448
118	3	alpha4	0	1	0.70833
122	3	beta1	0	1	0.59647
126	3	beta1	1	1	1.0605
130	3	gamma5	0	1	0.62833
134	3	beta3	0	1	0.61279
140	3	gamma1	0	1	0.86881
146	3	beta2	0	1	0.64455
152	3	beta5	0	1	0.85258
156	3	alpha2	0	1	0.63705
162	3	alpha5	0	1	0.61248
166	3	alpha5	1	1	0.9089
170	3	gamma4	0	1	0.87783
174	3	alpha3	0	1	0.573
180	3	gamma3	0	1	0.54124
188	3	gamma2	0	1	0.60483
194	3	beta4	0	1	1.0215
200	3	alpha4	0	1	0.62126
204	3	beta5	0	1	0.58911
210	3	alpha5	0	1	1.2854
216	3	alpha3	0	1	0.83766
222	3	gamma2	0	1	0.63769
226	3	beta2	0	1	0.5734
230	3	beta3	0	1	0.71805
234	3	alpha1	0	1	0.59802
240	3	beta1	0	1	0.6138
246	3	beta4	0	1	1.3341
250	3	gamma1	0	1	0.62217
258	3	gamma5	0	1	1.1743
264	3	gamma3	0	1	0.97386
268	3	alpha2	0	1	0.85401
272	3	gamma4	0	1	0.68588
276	3	gamma2	0	1	0.69436
282	3	gamma5	0	1	0.59062
290	3	alpha4	0	1	0.6062
298	3	alpha5	0	1	0.76641
306	3	alpha1	0	1	0.63897
312	3	gamma1	0	1	0.7986
316	3	beta2	0	1	0.62248
324	3	beta5	0	1	0.60691
330	3	alpha3	0	1	1.0231
334	3	alpha2	0	1	0.59926
340	3	beta4	0	1	0.59879
344	3	beta1	0	1	0.64747
350	3	beta3	0	1	1.2155
358	3	gamma4	0	1	0.63114
366	3	gamma3	0	1	0.55948
