onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha5	0	1	0.72796
18	3	alpha4	0	0	0.71916
22	3	gamma5	0	1	0.52632
28	3	beta5	0	1	0.43152
34	3	beta1	0	1	0.67239
38	3	alpha1	0	1	0.52816
44	3	beta4	0	1	0.44763
52	3	beta2	0	1	0.57616
60	3	alpha2	0	1	0.75941
66	3	beta3	0	1	0.67965
74	3	gamma2	0	1	0.58377
82	3	gamma2	1	0	1.5278
86	3	gamma3	0	1	0.63265
92	3	alpha3	0	1	0.4638
96	3	gamma4	0	1	0.51158
102	3	gamma1	0	1	0.81622
110	3	alpha2	0	1	0.64757
116	3	beta5	0	1	0.52802
120	3	beta3	0	1	0.84951
124	3	gamma4	0	1	0.6656
132	3	gamma1	0	1	0.67229
138	3	gamma2	0	1	0.60767
142	3	gamma3	0	1	0.85794
146	3	alpha5	0	1	0.56995
154	3	alpha3	0	1	0.47129
160	3	gamma5	0	1	0.59966
164	3	alpha1	0	1	0.48986
172	3	beta1	0	1	0.43929
178	3	beta1	1	1	0.90361
182	3	alpha4	0	1	1.106
188	3	beta4	0	1	0.66331
192	3	beta2	0	1	0.53547
198	3	alpha5	0	1	0.52024
202	3	gamma3	0	1	0.54626
208	3	beta3	0	1	0.51099
214	3	gamma4	0	1	0.5839
222	3	alpha2	0	1	0.60769
226	3	gamma2	0	1	0.51235
232	3	gamma2	1	1	1.1836
238	3	beta2	0	1	0.55994
242	3	beta5	0	1	0.59943
248	3	alpha3	0	1	0.55193
254	3	gamma5	0	1	0.55148
258	3	alpha4	0	1	0.61583
262	3	beta4	0	1	0.45628
266	3	gamma1	0	1	0.58431
274	3	alpha1	0	1	0.52302
278	3	beta1	0	1	0.59529
282	3	gamma2	0	1	0.69164
288	3	gamma4	0	1	0.56713
294	3	gamma1	0	1	0.4593
300	3	alpha1	0	1	0.56757
304	3	alpha4	0	1	0.6159
310	3	beta5	0	1	0.6479
314	3	beta2	0	1	0.79165
320	3	beta2	1	1	0.77977
328	3	alpha5	0	1	0.52749
332	3	alpha2	0	1	0.58371
336	3	beta4	0	1	0.7367
342	3	alpha3	0	1	0.57999
348	3	gamma3	0	1	0.6762
352	3	beta3	0	1	0.62828
360	3	gamma5	0	1	0.54814
368	3	beta1	0	1	0.74065
