onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha1	0	1	0.86041
16	3	alpha1	1	1	1.0765
22	3	beta1	0	1	0.74077
30	3	gamma4	0	1	0.5651
36	3	alpha5	0	1	0.53331
40	3	alpha3	0	0	0.81328
46	3	gamma1	0	1	0.59739
52	3	gamma2	0	1	0.70096
56	3	alpha4	0	1	0.69333
60	3	beta2	0	1	0.66898
66	3	gamma5	0	1	0.53309
70	3	gamma3	0	1	0.52566
74	3	alpha2	0	1	0.4855
78	3	alpha2	1	1	0.70143
86	3	beta4	0	1	0.60575
92	3	beta3	0	1	0.57382
98	3	beta5	0	1	0.62153
104	3	gamma3	0	1	0.45371
108	3	alpha2	0	1	0.62982
112	3	beta5	0	1	0.71779
116	3	alpha3	0	1	0.58189
120	3	gamma5	0	1	0.42218
124	3	beta2	0	1	0.53401
128	3	beta1	0	1	0.68623
134	3	gamma2	0	1	0.52634
140	3	beta4	0	1	0.44604
148	3	gamma4	0	1	0.6464
156	3	alpha1	0	1	0.52624
164	3	beta3	0	1	0.49485
172	3	alpha5	0	1	0.57491
178	3	alpha4	0	1	0.49445
184	3	gamma1	0	1	0.63975
188	3	alpha2	0	1	0.62267
192	3	gamma1	0	1	0.6227
200	3	beta2	0	1	0.47903
206	3	gamma5	0	1	0.46316
212	3	gamma3	0	1	0.60701
216	3	beta3	0	1	0.62355
222	3	alpha3	0	1	0.40754
226	3	alpha5	0	1	0.50301
230	3	alpha1	0	1	0.60721
236	3	alpha1	1	1	0.69585
244	3	beta5	0	1	0.44767
250	3	gamma4	0	1	0.52776
258	3	alpha4	0	1	0.52758
264	3	gamma2	0	1	0.51192
270	3	beta1	0	1	0.44005
274	3	beta4	0	1	0.58415
282	3	alpha2	0	1	0.3998
288	3	beta4	0	1	0.65608
292	3	gamma3	0	1	0.53593
296	3	alpha5	0	1	0.55251
300	3	alpha4	0	1	0.61607
304	3	gamma5	0	1	0.52038
312	3	beta2	0	1	0.5122
318	3	beta3	0	1	0.47236
324	3	beta1	0	1	0.56827
332	3	gamma2	0	1	0.65691
340	3	alpha1	0	1	0.72021
346	3	beta5	0	1	0.63195
350	3	beta5	1	1	0.88838
354	3	alpha3	0	NaN	NaN
362	3	gamma1	0	1	0.54476
366	3	gamma4	0	0	0.83228
