onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma4	0	1	0.79998
14	3	alpha2	0	1	0.5382
18	3	gamma3	0	1	0.61822
22	3	beta5	0	1	0.44207
30	3	alpha3	0	1	0.48842
34	3	alpha4	0	1	0.54666
38	3	alpha5	0	1	0.6503
42	3	beta4	0	1	0.5705
48	3	beta4	1	0	0.77568
52	3	gamma1	0	1	0.50628
58	3	alpha1	0	1	0.58397
64	3	beta1	0	1	0.32816
68	3	beta3	0	1	1.1147
74	3	gamma5	0	1	0.62402
80	3	gamma2	0	1	0.58701
88	3	beta2	0	1	0.55172
94	3	gamma3	0	1	0.48834
100	3	alpha2	0	1	0.45143
104	3	gamma4	0	1	0.65928
108	3	alpha3	0	1	0.45922
116	3	gamma5	0	1	0.55999
120	3	gamma1	0	1	0.83554
126	3	alpha4	0	1	0.58395
132	3	beta5	0	1	0.67134
138	3	gamma2	0	1	0.50384
144	3	alpha1	0	1	0.46764
150	3	beta1	0	1	0.53538
158	3	beta1	1	1	0.91182
162	3	alpha5	0	n/a	n/a
170	3	beta4	0	1	0.48763
178	3	beta2	0	1	0.80814
186	3	beta3	0	1	0.80757
192	3	beta3	1	1	0.92744
196	3	gamma2	0	1	1.1995
200	3	beta5	0	1	1.1725
208	3	gamma5	0	1	0.55242
212	3	beta2	0	1	0.91671
216	3	beta4	0	1	0.66421
220	3	beta1	0	1	0.95692
226	3	alpha1	0	1	0.63287
230	3	gamma3	0	1	0.6766
238	3	alpha2	0	1	0.54121
242	3	alpha2	1	1	0.78535
246	3	gamma4	0	1	0.52138
252	3	alpha5	0	1	0.45348
258	3	beta3	0	1	0.87399
264	3	alpha3	0	1	0.52219
270	3	alpha4	0	1	0.50608
274	3	gamma1	0	1	0.67384
280	3	gamma5	0	1	0.54573
288	3	gamma1	0	1	0.58511
294	3	gamma3	0	1	0.66545
302	3	gamma4	0	1	0.59805
306	3	alpha2	0	1	0.59766
312	3	beta5	0	1	0.50977
318	3	alpha4	0	1	0.42234
324	3	gamma2	0	1	0.43815
328	3	beta3	0	1	0.67028
332	3	beta2	0	1	0.79028
336	3	beta1	0	1	0.51055
344	3	beta4	0	1	0.63064
350	3	alpha5	0	1	0.43009
356	3	alpha3	0	1	0.40667
364	3	alpha1	0	0	0.72695
