onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha1	0	1	0.71233
16	3	alpha1	1	1	0.8644
22	3	beta1	0	1	0.75174
30	3	gamma4	0	1	0.68804
36	3	alpha5	0	1	0.52775
40	3	alpha3	0	1	0.77052
46	3	gamma1	0	1	0.70378
52	3	gamma2	0	1	0.60798
56	3	alpha4	0	1	0.56265
60	3	beta2	0	1	0.61884
66	3	gamma5	0	1	0.70388
70	3	gamma3	0	1	0.78732
74	3	alpha2	0	1	0.79502
78	3	alpha2	1	0	0.81134
86	3	beta4	0	1	1.1683
92	3	beta3	0	1	0.90343
98	3	beta5	0	1	0.62364
104	3	gamma3	0	1	0.51258
108	3	alpha2	0	1	0.80768
112	3	beta5	0	1	0.72344
116	3	alpha3	0	1	0.7475
120	3	gamma5	0	1	0.54744
124	3	beta2	0	1	0.72365
128	3	beta1	0	1	0.47607
134	3	gamma2	0	1	0.63234
140	3	beta4	0	1	0.44074
148	3	gamma4	0	1	0.65657
156	3	alpha1	0	1	0.61636
164	3	beta3	0	1	0.60053
172	3	alpha5	0	1	0.64822
178	3	alpha4	0	1	0.56855
184	3	gamma1	0	1	0.60872
188	3	alpha2	0	1	0.58865
192	3	gamma1	0	1	0.55674
200	3	beta2	0	1	0.64899
206	3	gamma5	0	1	0.81674
212	3	gamma3	0	1	0.61623
216	3	beta3	0	1	0.60873
222	3	alpha3	0	1	0.60822
226	3	alpha5	0	1	0.74451
230	3	alpha1	0	1	1.005
236	3	alpha1	1	1	1.0168
244	3	beta5	0	1	0.54905
250	3	gamma4	0	1	0.62123
258	3	alpha4	0	1	0.66927
264	3	gamma2	0	1	0.62194
270	3	beta1	0	1	0.61389
274	3	beta4	0	1	0.54975
282	3	alpha2	0	1	0.64611
288	3	beta4	0	1	0.58999
292	3	gamma3	0	1	0.48616
296	3	alpha5	0	1	0.57398
300	3	alpha4	0	1	0.83015
304	3	gamma5	0	1	0.54989
312	3	beta2	0	1	0.494
318	3	beta3	0	1	0.59002
324	3	beta1	0	1	0.82255
332	3	gamma2	0	1	0.67819
340	3	alpha1	0	1	0.60675
346	3	beta5	0	1	0.55891
350	3	beta5	1	1	1.0551
354	3	alpha3	0	1	0.61498
362	3	gamma1	0	1	0.64676
366	3	gamma4	0	0	0.83912
