onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma1	0	1	0.73463
14	3	alpha3	0	1	1.207
20	3	alpha3	1	1	1.6863
24	3	beta3	0	1	0.88681
30	3	gamma3	0	1	1.0872
34	3	beta2	0	1	0.95133
38	3	beta4	0	1	1.8712
44	3	gamma4	0	1	0.89427
48	3	alpha1	0	1	1.0389
54	3	beta1	0	1	0.94302
58	3	beta1	1	1	1.1676
64	3	gamma5	0	1	0.79853
70	3	alpha4	0	1	0.95087
74	3	beta5	0	1	0.85501
78	3	alpha2	0	1	1.4069
84	3	gamma2	0	1	0.91091
90	3	alpha5	0	1	0.81527
98	3	beta5	0	1	0.89507
104	3	beta2	0	1	0.92758
112	3	beta4	0	1	1.4631
120	3	beta1	0	1	1.0077
126	3	alpha3	0	1	1.0876
134	3	beta3	0	1	0.84729
138	3	alpha1	0	1	0.73881
146	3	gamma2	0	1	0.77594
154	3	gamma3	0	1	0.688
158	3	gamma4	0	1	0.79207
164	3	alpha4	0	1	0.76776
170	3	gamma1	0	1	0.85599
174	3	alpha2	0	1	0.78437
180	3	gamma5	0	1	0.85646
188	3	alpha5	0	1	0.82435
196	3	beta4	0	1	1.0166
202	3	gamma2	0	1	0.73627
206	3	alpha3	0	1	1.0888
212	3	alpha5	0	1	0.78478
218	3	alpha5	1	1	0.99286
224	3	beta1	0	1	0.92906
228	3	beta2	0	1	2.2005
236	3	gamma1	0	1	0.84061
240	3	beta5	0	1	1.4331
246	3	gamma3	0	1	1.001
252	3	gamma5	0	1	1.7292
258	3	gamma4	0	1	0.76157
264	3	alpha2	0	1	0.7213
268	3	beta3	0	1	0.72956
276	3	alpha1	0	1	0.8813
282	3	alpha4	0	1	1.2494
286	3	beta3	0	1	0.88927
292	3	gamma2	0	1	0.79337
296	3	gamma3	0	1	1.0734
300	3	beta4	0	1	1.01
304	3	alpha3	0	1	2.0737
312	3	beta2	0	1	0.76217
316	3	beta5	0	1	1.3699
324	3	beta5	1	1	0.8183
330	3	gamma5	0	1	0.81017
334	3	alpha5	0	1	0.81042
338	3	alpha1	0	1	0.95453
342	3	alpha2	0	0	0.88198
346	3	beta1	0	1	0.97811
354	3	gamma1	0	1	0.84252
362	3	gamma4	0	1	0.89047
366	3	alpha4	0	1	0.97099
