onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha2	0	1	0.68163
16	3	gamma5	0	1	0.72144
22	3	beta4	0	1	0.70466
30	3	beta1	0	1	1.4243
34	3	beta3	0	1	0.87398
40	3	alpha4	0	1	0.70482
46	3	gamma4	0	1	0.77729
50	3	beta2	0	1	0.95445
58	3	gamma1	0	1	1.594
62	3	alpha1	0	1	0.84233
66	3	alpha3	0	1	1.0187
70	3	gamma3	0	1	0.83391
74	3	gamma2	0	1	1.1301
78	3	beta5	0	1	0.84242
84	3	alpha5	0	1	1.2182
92	3	alpha1	0	1	1.5833
100	3	beta2	0	1	0.86653
104	3	beta4	0	1	0.89876
110	3	alpha2	0	1	1.1025
114	3	gamma1	0	1	0.78636
122	3	gamma4	0	1	0.99405
130	3	alpha3	0	1	0.91722
134	3	alpha3	1	1	2.0426
140	3	alpha5	0	1	0.79972
146	3	gamma5	0	1	0.82309
150	3	alpha4	0	1	0.97133
154	3	alpha4	1	1	1.1869
160	3	beta1	0	1	0.77163
168	3	beta5	0	1	2.7673
172	3	gamma3	0	1	1.3399
180	3	gamma2	0	1	0.94025
184	3	beta3	0	1	1.0758
188	3	alpha4	0	1	0.6679
194	3	gamma5	0	1	0.64336
202	3	beta1	0	1	0.9561
206	3	beta5	0	1	1.3797
212	3	alpha5	0	1	0.78867
216	3	alpha3	0	1	0.94074
222	3	gamma4	0	1	0.81951
226	3	beta2	0	1	0.9004
234	3	gamma1	0	1	1.2286
240	3	alpha1	0	1	1.4927
246	3	gamma3	0	1	0.67696
254	3	beta4	0	1	0.79719
258	3	beta3	0	1	0.98096
264	3	beta3	1	1	1.621
270	3	alpha2	0	1	1.2772
274	3	gamma2	0	1	0.87687
278	3	alpha2	0	1	0.98104
284	3	gamma1	0	1	0.63712
290	3	alpha3	0	1	0.89335
296	3	gamma2	0	1	0.68539
300	3	gamma4	0	1	0.72548
306	3	beta3	0	1	0.93444
310	3	beta2	0	1	1.3338
318	3	gamma5	0	1	1.1096
326	3	alpha1	0	1	1.3417
332	3	beta5	0	1	0.94204
338	3	beta5	1	1	1.5182
342	3	alpha4	0	1	0.84604
346	3	beta4	0	1	1.2618
354	3	alpha5	0	1	1.2063
360	3	beta1	0	1	0.91021
366	3	gamma3	0	1	0.96651
