onset	duration	item	repeat	accuracy	reaction_time
10	3	beta5	0	n/a	n/a
14	3	beta5	1	1	0.88931
20	3	alpha1	0	1	1.0304
24	3	alpha4	0	1	1.1688
28	3	gamma4	0	1	0.98505
32	3	alpha3	0	1	0.88885
38	3	alpha3	1	1	0.8509
42	3	beta2	0	1	0.80897
50	3	beta3	0	1	0.78567
58	3	alpha2	0	1	0.73806
64	3	gamma5	0	1	1.0978
70	3	beta1	0	1	1.0501
74	3	gamma3	0	1	0.78632
78	3	gamma2	0	1	0.7616
84	3	alpha5	0	1	0.76225
90	3	beta4	0	1	0.75449
96	3	gamma1	0	1	0.96238
104	3	alpha4	0	1	0.71408
110	3	gamma1	0	1	0.79448
114	3	beta5	0	1	0.77772
122	3	beta1	0	1	0.8825
130	3	beta3	0	1	0.78666
134	3	gamma4	0	1	0.97865
142	3	gamma5	0	1	0.7706
146	3	gamma3	0	1	0.73065
152	3	beta2	0	1	0.81877
158	3	alpha3	0	1	0.99515
164	3	alpha2	0	1	0.68314
168	3	beta4	0	1	0.68323
174	3	alpha1	0	1	0.76327
178	3	alpha1	1	1	1.1229
186	3	gamma2	0	1	0.69959
190	3	alpha5	0	1	0.94814
194	3	gamma1	0	1	0.78749
202	3	alpha2	0	1	0.93197
206	3	alpha4	0	1	0.98754
212	3	beta3	0	1	0.66804
220	3	alpha5	0	1	0.65184
226	3	alpha3	0	1	0.7291
232	3	alpha1	0	1	1.0117
238	3	gamma4	0	1	0.83623
242	3	gamma3	0	1	0.6998
246	3	beta4	0	1	0.70024
250	3	beta5	0	1	0.72348
254	3	beta1	0	1	0.95566
262	3	gamma5	0	1	0.75592
268	3	beta2	0	1	0.75849
274	3	gamma2	0	1	0.72373
280	3	gamma3	0	1	0.74813
284	3	gamma4	0	1	0.77218
288	3	alpha3	0	1	0.7561
292	3	beta3	0	1	0.6204
296	3	gamma2	0	1	0.62812
300	3	alpha5	0	1	0.69201
306	3	alpha4	0	1	0.82029
312	3	beta4	0	1	0.74821
318	3	beta4	1	1	1.0205
322	3	beta2	0	1	0.67617
330	3	alpha1	0	1	0.79637
338	3	alpha2	0	1	0.70901
346	3	beta5	0	1	0.99672
352	3	gamma5	0	1	0.71682
358	3	gamma1	0	1	0.70119
366	3	beta1	0	1	1.3489
