onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma2	0	n/a	n/a
14	3	beta5	0	1	0.94935
20	3	alpha4	0	1	0.95754
24	3	alpha4	1	1	1.1173
28	3	alpha5	0	1	0.97407
34	3	gamma3	0	1	0.79817
40	3	alpha2	0	1	0.87796
46	3	beta3	0	1	0.79788
50	3	beta1	0	1	0.95006
58	3	alpha3	0	1	1.0783
66	3	gamma5	0	1	0.79069
70	3	beta2	0	1	1.0147
76	3	gamma4	0	1	1.0865
82	3	alpha1	0	1	0.84649
90	3	beta4	0	1	0.87084
98	3	gamma1	0	1	1.1026
102	3	gamma2	0	1	0.79878
110	3	beta5	0	1	0.9429
118	3	gamma3	0	1	0.8229
124	3	gamma1	0	1	1.0014
128	3	alpha2	0	1	1.2028
136	3	alpha1	0	1	0.99095
140	3	beta3	0	1	0.84702
148	3	alpha4	0	1	0.93577
154	3	alpha4	1	1	1.2924
160	3	gamma4	0	1	1.1033
166	3	beta2	0	1	1.2598
170	3	gamma5	0	1	0.98758
174	3	beta4	0	1	0.86354
182	3	alpha5	0	1	0.79616
186	3	alpha5	1	1	1.0513
190	3	beta1	0	1	1.5396
196	3	alpha3	0	1	0.82401
200	3	gamma3	0	1	1.1198
206	3	beta1	0	1	1.1719
212	3	alpha3	0	1	0.80025
218	3	alpha1	0	1	1.128
226	3	beta5	0	1	0.86443
230	3	beta5	1	1	0.94429
236	3	gamma4	0	1	1.0837
242	3	alpha2	0	1	1.041
248	3	beta3	0	1	0.76864
254	3	gamma5	0	1	0.86472
260	3	beta4	0	1	0.87296
268	3	gamma2	0	1	0.8011
272	3	gamma1	0	1	1.0731
278	3	beta2	0	1	0.90459
282	3	alpha4	0	1	1.1049
286	3	alpha5	0	1	0.87294
292	3	gamma2	0	1	0.77711
296	3	beta5	0	1	1.1894
300	3	gamma1	0	1	0.85861
308	3	gamma5	0	1	0.80083
312	3	gamma4	0	1	1.0218
320	3	alpha4	0	1	0.84139
324	3	alpha2	0	1	0.86938
328	3	alpha1	0	1	0.96565
332	3	alpha3	0	1	1.6452
340	3	beta2	0	1	0.88061
344	3	beta4	0	1	0.83371
350	3	beta1	0	1	1.6408
354	3	gamma3	0	1	0.8339
360	3	alpha5	0	1	0.89648
366	3	beta3	0	1	1.0013
