onset	duration	item	repeat	accuracy	reaction_time
10	3	beta4	0	n/a	n/a
16	3	gamma2	0	1	0.87459
24	3	gamma5	0	1	0.88063
28	3	beta2	0	1	0.93635
32	3	beta2	1	1	1.0077
36	3	alpha5	0	1	0.8326
40	3	alpha3	0	1	0.98381
46	3	alpha2	0	1	0.89601
54	3	gamma1	0	1	1.0082
60	3	gamma3	0	1	0.9762
64	3	gamma3	1	1	1.4658
70	3	alpha4	0	1	1.0724
74	3	beta1	0	1	1.0966
80	3	beta3	0	1	1.0484
84	3	beta5	0	1	0.89815
88	3	alpha1	0	1	1.3124
94	3	gamma4	0	1	1.3123
98	3	alpha2	0	1	0.90463
102	3	gamma3	0	1	0.96097
108	3	gamma4	0	1	0.95259
112	3	beta5	0	1	0.8166
116	3	alpha4	0	1	1.1691
120	3	gamma2	0	1	0.89403
128	3	gamma1	0	1	0.93726
134	3	beta4	0	1	0.80131
138	3	beta3	0	1	0.84326
142	3	gamma5	0	1	0.86503
148	3	alpha1	0	1	1.0815
156	3	beta1	0	1	0.77767
164	3	alpha3	0	1	0.76178
172	3	beta2	0	1	0.80974
176	3	alpha5	0	1	1.0018
180	3	beta4	0	1	0.80979
186	3	alpha3	0	1	0.7626
192	3	gamma1	0	1	0.75607
198	3	gamma4	0	1	0.81815
202	3	beta5	0	1	1.1616
206	3	gamma3	0	1	1.1782
212	3	beta3	0	1	0.71369
220	3	alpha5	0	1	0.81828
224	3	alpha4	0	1	0.86609
230	3	beta2	0	1	0.78655
236	3	alpha1	0	1	1.0583
240	3	gamma5	0	1	0.7065
244	3	beta1	0	1	0.99416
252	3	alpha2	0	1	0.73884
258	3	gamma2	0	1	0.81834
264	3	alpha1	0	1	0.85099
270	3	alpha2	0	1	0.89928
278	3	beta1	0	1	1.0748
284	3	alpha4	0	1	0.94693
290	3	beta4	0	1	0.80305
294	3	gamma1	0	1	0.83495
300	3	gamma3	0	1	0.85145
304	3	alpha3	0	1	1.163
310	3	alpha3	1	1	0.90723
318	3	alpha5	0	1	1.0033
326	3	beta2	0	1	0.84359
334	3	beta2	1	1	0.95531
340	3	beta3	0	1	0.74782
348	3	beta5	0	1	0.93972
354	3	gamma4	0	1	1.3159
358	3	gamma5	0	1	0.94009
364	3	gamma2	0	1	0.75584
