onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma2	0	1	0.93654
16	3	beta3	0	1	0.78348
24	3	beta2	0	1	0.62401
28	3	alpha4	0	1	0.76022
34	3	alpha4	1	1	0.99228
40	3	alpha1	0	1	1.5599
44	3	beta5	0	1	1.008
50	3	alpha5	0	1	0.8482
58	3	beta1	0	1	0.76797
64	3	beta4	0	0	1.6965
68	3	gamma5	0	1	0.83242
72	3	alpha3	0	1	0.76833
78	3	gamma4	0	1	0.86396
84	3	alpha2	0	1	0.76018
88	3	gamma1	0	1	0.85672
96	3	gamma3	0	1	1.0008
100	3	gamma1	0	1	0.76917
106	3	beta3	0	1	0.71267
110	3	beta3	1	1	1.2892
116	3	gamma4	0	1	0.92872
122	3	alpha3	0	1	1.3208
126	3	alpha5	0	1	0.84949
130	3	gamma2	0	1	0.81713
136	3	alpha1	0	1	0.71271
144	3	beta1	0	1	0.92038
148	3	beta5	0	1	1.2406
154	3	beta4	0	1	1.0326
160	3	beta2	0	1	1.1444
166	3	alpha2	0	1	1.0492
172	3	alpha4	0	1	0.91202
178	3	gamma5	0	1	1.0087
184	3	gamma3	0	1	0.70348
192	3	gamma2	0	1	0.64783
196	3	alpha1	0	1	0.61636
200	3	beta3	0	1	0.72012
208	3	beta3	1	1	1.3679
212	3	gamma5	0	1	0.67438
218	3	alpha4	0	1	0.92814
222	3	beta4	0	1	0.9704
228	3	alpha5	0	1	0.75324
234	3	gamma3	0	1	0.64053
242	3	beta1	0	1	0.73582
250	3	alpha3	0	1	0.74447
256	3	beta5	0	1	0.84738
260	3	beta2	0	1	0.60766
268	3	alpha2	0	1	0.9597
276	3	gamma4	0	1	0.69618
280	3	gamma1	0	1	1.0269
286	3	gamma5	0	0	1.4404
294	3	beta3	0	1	0.95174
298	3	beta4	0	0	2.008
302	3	alpha1	0	1	1.4997
306	3	gamma4	0	1	1.7398
310	3	gamma3	0	1	1.3476
314	3	beta2	0	1	0.91537
322	3	alpha4	0	1	0.85582
326	3	alpha4	1	1	0.9199
334	3	beta5	0	1	1.0956
340	3	alpha5	0	1	0.78441
348	3	alpha3	0	1	0.85219
352	3	gamma1	0	1	0.88813
358	3	beta1	0	1	0.88021
362	3	gamma2	0	1	0.70804
366	3	alpha2	0	1	0.83633
