onset	duration	item	repeat	accuracy	reaction_time
10	3	beta5	0	1	0.84024
14	3	beta5	1	1	0.90443
22	3	gamma2	0	1	0.56831
28	3	alpha2	0	1	0.68049
34	3	gamma4	0	1	0.67204
38	3	alpha3	0	1	0.88855
44	3	gamma5	0	1	0.86485
48	3	alpha5	0	1	0.82495
52	3	beta3	0	1	0.74527
58	3	beta2	0	1	0.80904
64	3	alpha1	0	1	0.67289
72	3	gamma1	0	1	1.0005
76	3	beta4	0	1	0.84865
84	3	alpha4	0	1	0.79279
90	3	gamma3	0	1	0.99319
94	3	beta1	0	1	0.81699
100	3	gamma1	0	1	0.72964
106	3	alpha1	0	1	1.0813
112	3	gamma4	0	1	0.68849
116	3	beta1	0	1	0.94393
122	3	gamma2	0	1	0.92076
126	3	beta2	0	1	0.78605
132	3	beta4	0	1	0.79952
136	3	beta3	0	1	0.93797
142	3	gamma3	0	1	0.74367
146	3	alpha5	0	1	0.57818
154	3	alpha4	0	1	1.463
158	3	alpha2	0	1	1.578
166	3	gamma5	0	1	0.81684
170	3	beta5	0	1	1.0583
178	3	alpha3	0	1	0.79141
182	3	beta2	0	1	0.83437
186	3	beta4	0	1	1.1626
192	3	gamma2	0	1	0.78299
198	3	gamma2	1	1	1.1039
204	3	gamma1	0	1	0.76801
208	3	alpha4	0	1	0.77557
212	3	gamma5	0	1	0.63523
218	3	beta5	0	1	0.75936
226	3	beta3	0	1	0.95961
230	3	alpha2	0	1	0.69133
236	3	gamma3	0	1	0.64781
240	3	alpha5	0	1	0.63165
246	3	alpha3	0	1	0.75178
250	3	gamma4	0	1	0.768
256	3	beta1	0	1	0.83214
262	3	alpha1	0	1	0.70485
268	3	beta4	0	1	0.71919
276	3	alpha5	0	1	0.63136
280	3	alpha3	0	1	0.97588
288	3	alpha1	0	1	1.1081
294	3	beta3	0	1	0.59946
300	3	gamma4	0	1	0.66334
304	3	beta2	0	1	0.69578
312	3	gamma3	0	1	1.0238
316	3	alpha4	0	1	0.74383
324	3	alpha4	1	1	1.3646
332	3	gamma1	0	1	0.62856
336	3	beta5	0	1	0.79649
344	3	alpha2	0	1	0.77292
348	3	gamma5	0	1	0.86082
354	3	beta1	0	1	1.2404
360	3	gamma2	0	1	0.64053
364	3	gamma2	1	1	1.1887
