onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha3	0	1	0.65691
18	3	alpha5	0	1	0.72076
24	3	alpha2	0	1	2.1845
28	3	beta2	0	1	1.2332
34	3	beta5	0	1	0.80024
38	3	beta5	1	1	1.5442
46	3	alpha4	0	1	1.0154
50	3	alpha4	1	1	0.93537
56	3	beta4	0	1	0.77768
62	3	gamma5	0	1	0.81643
68	3	beta1	0	1	1.2069
76	3	gamma3	0	1	0.51385
82	3	alpha1	0	1	0.77764
86	3	gamma2	0	1	0.68181
90	3	beta3	0	1	0.73779
96	3	gamma1	0	1	0.52987
104	3	gamma4	0	1	1.3033
110	3	alpha1	0	1	0.66608
116	3	gamma3	0	1	0.93975
122	3	alpha2	0	1	0.66619
130	3	gamma1	0	1	0.75491
134	3	beta1	0	1	0.76243
140	3	beta4	0	0	1.0185
144	3	alpha5	0	1	0.60273
150	3	beta2	0	1	1.0508
158	3	alpha4	0	1	0.61093
162	3	gamma2	0	1	0.69883
170	3	gamma4	0	1	1.6589
174	3	beta5	0	1	0.8435
180	3	gamma5	0	1	1.0276
186	3	beta3	0	1	1.2671
192	3	alpha3	0	1	0.8597
198	3	gamma3	0	1	0.73139
202	3	beta3	0	1	1.9393
206	3	gamma2	0	1	0.70779
210	3	alpha3	0	1	0.69138
216	3	gamma5	0	1	0.5755
220	3	beta5	0	1	0.75314
224	3	alpha4	0	1	0.68415
228	3	beta4	0	1	1.0965
234	3	alpha2	0	1	0.60785
240	3	gamma1	0	1	0.59132
246	3	alpha1	0	1	0.79964
250	3	beta1	0	1	0.81655
254	3	gamma4	0	1	0.7724
262	3	alpha5	0	1	0.71174
268	3	beta2	0	1	0.80783
276	3	gamma2	0	1	0.81221
284	3	beta5	0	1	1.2287
288	3	gamma3	0	1	0.67255
296	3	gamma4	0	1	1.4125
300	3	beta1	0	1	0.81297
304	3	alpha1	0	1	0.70076
308	3	beta2	0	1	0.853
314	3	gamma5	0	1	1.325
320	3	alpha4	0	1	0.86889
324	3	alpha3	0	1	1.053
330	3	gamma1	0	1	0.98127
336	3	alpha5	0	1	0.75745
340	3	beta3	0	1	0.68571
348	3	beta3	1	0	0.59762
352	3	alpha2	0	1	0.83737
360	3	alpha2	1	1	1.1579
368	3	beta4	0	1	0.82165
