onset	duration	item	repeat	accuracy	reaction_time
10	3	beta1	0	n/a	n/a
14	3	gamma2	0	1	0.69465
22	3	gamma3	0	1	0.73469
30	3	gamma1	0	1	0.82292
38	3	alpha5	0	1	0.63922
42	3	beta4	0	1	0.70313
46	3	beta5	0	1	0.67943
54	3	alpha2	0	1	0.58301
62	3	gamma5	0	1	0.66348
66	3	alpha1	0	1	0.89557
72	3	alpha3	0	1	0.94344
80	3	beta3	0	1	0.60773
88	3	gamma4	0	1	0.80006
94	3	beta2	0	1	0.68802
98	3	alpha4	0	1	0.66389
102	3	beta1	0	1	0.6087
106	3	alpha3	0	1	0.66411
114	3	gamma1	0	1	0.61619
118	3	alpha5	0	1	0.91984
124	3	gamma4	0	1	0.8898
130	3	gamma4	1	1	0.71207
136	3	beta2	0	1	0.60807
140	3	gamma2	0	1	0.5604
146	3	gamma3	0	1	0.62442
150	3	beta5	0	1	0.6328
154	3	beta4	0	1	0.57644
160	3	gamma5	0	1	0.62447
168	3	alpha4	0	1	1.0089
174	3	beta3	0	1	0.61664
180	3	alpha2	0	1	0.63332
188	3	alpha1	0	1	0.72923
194	3	gamma1	0	1	0.58536
200	3	beta4	0	1	0.64964
206	3	alpha3	0	1	0.6169
212	3	alpha1	0	1	0.84075
220	3	beta1	0	1	0.65715
226	3	alpha5	0	1	0.67279
232	3	beta3	0	1	0.61684
236	3	alpha2	0	1	0.66516
242	3	alpha4	0	1	0.86542
250	3	beta2	0	1	0.58547
256	3	beta2	1	1	0.81754
262	3	gamma2	0	1	0.5691
266	3	gamma4	0	1	0.88133
272	3	gamma5	0	1	0.68975
276	3	beta5	0	1	0.8414
282	3	gamma3	0	1	0.61751
286	3	alpha1	0	1	0.63396
292	3	gamma3	0	1	0.72958
296	3	beta4	0	1	0.60163
300	3	beta1	0	1	0.6019
306	3	beta3	0	1	0.55387
310	3	alpha5	0	1	0.75412
314	3	gamma1	0	1	0.57015
318	3	beta2	0	1	0.61834
324	3	alpha2	0	1	0.57827
328	3	alpha2	1	1	0.79439
332	3	gamma2	0	1	0.60227
340	3	alpha3	0	1	0.85055
346	3	alpha4	0	1	0.67422
354	3	gamma4	0	1	0.63462
358	3	gamma5	0	1	0.89087
362	3	gamma5	1	0	0.64245
366	3	beta5	0	1	1.1707
