onset	duration	item	repeat	accuracy	reaction_time
10	3	beta1	0	n/a	n/a
14	3	gamma1	0	1	0.921
18	3	alpha1	0	1	0.78542
24	3	beta3	0	1	0.81698
30	3	alpha5	0	1	1.617
34	3	alpha2	0	1	1.8009
40	3	alpha4	0	1	1.5053
46	3	gamma4	0	1	0.81746
54	3	gamma3	0	1	1.3057
60	3	gamma3	1	1	1.5056
66	3	beta5	0	1	1.5774
74	3	beta2	0	1	1.2177
78	3	gamma2	0	1	0.95414
86	3	beta4	0	1	0.81758
92	3	alpha3	0	1	1.2178
98	3	alpha3	1	1	1.0025
102	3	gamma5	0	1	0.79439
110	3	gamma1	0	1	1.5947
118	3	gamma4	0	0	1.8026
124	3	gamma2	0	1	1.3868
130	3	beta2	0	1	0.88267
134	3	alpha2	0	1	0.96259
138	3	alpha5	0	1	1.755
144	3	beta5	0	1	1.0426
150	3	beta1	0	1	1.0747
156	3	gamma5	0	1	0.98679
164	3	alpha4	0	1	0.73895
172	3	gamma3	0	1	0.9308
180	3	beta3	0	1	1.7882
186	3	beta4	0	1	1.9791
190	3	alpha3	0	1	0.95512
194	3	alpha1	0	1	0.99522
198	3	alpha4	0	1	2.4913
204	3	gamma5	0	1	0.97941
210	3	beta4	0	1	1.0115
214	3	alpha2	0	1	1.2196
218	3	gamma1	0	1	1.0921
222	3	beta2	0	1	2.0198
230	3	gamma2	0	1	0.78022
238	3	beta1	0	1	1.084
242	3	beta5	0	1	1.8678
246	3	alpha5	0	1	1.3084
252	3	alpha1	0	1	2.3242
256	3	alpha1	1	1	0.94837
260	3	alpha3	0	1	1.364
268	3	gamma3	0	1	1.1321
272	3	gamma4	0	1	1.1806
280	3	beta3	0	1	0.78866
288	3	beta1	0	1	0.99636
292	3	beta4	0	1	2.0684
298	3	gamma3	0	1	0.90896
304	3	alpha4	0	1	0.92484
308	3	alpha1	0	1	2.0929
312	3	beta3	0	1	0.909
318	3	alpha5	0	1	0.86101
322	3	gamma4	0	1	0.99737
326	3	gamma2	0	1	1.6772
330	3	alpha2	0	1	0.74923
336	3	alpha3	0	1	1.485
340	3	gamma1	0	1	0.91738
346	3	gamma5	0	1	2.3732
352	3	beta5	0	1	1.6694
358	3	beta2	0	1	1.1333
366	3	beta2	1	1	1.0775
