onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha2	0	n/a	n/a
16	3	gamma2	0	1	0.78572
22	3	alpha3	0	1	0.87304
26	3	beta3	0	n/a	n/a
30	3	gamma5	0	1	0.71603
38	3	alpha4	0	1	0.68135
42	3	gamma4	0	1	0.77725
46	3	beta5	0	1	0.67347
50	3	gamma1	0	1	0.65749
56	3	beta2	0	1	0.6493
60	3	alpha5	0	1	1.1932
64	3	gamma3	0	1	0.60963
68	3	beta1	0	1	0.62562
74	3	beta1	1	1	0.94582
80	3	beta4	0	1	0.97759
86	3	alpha1	0	1	0.77787
90	3	beta1	0	1	0.85817
94	3	gamma4	0	1	0.68217
98	3	alpha4	0	1	0.60972
104	3	alpha2	0	1	0.5859
108	3	beta2	0	1	0.85018
114	3	gamma3	0	1	0.81831
118	3	beta4	0	1	0.61014
126	3	alpha1	0	1	0.61035
132	3	beta3	0	1	0.61039
140	3	alpha5	0	1	0.73874
148	3	alpha5	1	1	2.9224
154	3	alpha3	0	1	1.2028
162	3	beta5	0	1	0.683
166	3	gamma2	0	1	1.363
172	3	gamma5	0	1	1.9949
178	3	gamma1	0	0	2.9948
182	3	beta1	0	1	0.87501
188	3	alpha3	0	1	0.91508
194	3	beta3	0	1	1.1074
202	3	gamma4	0	1	0.62758
208	3	beta2	0	1	0.69161
214	3	beta4	0	1	0.7392
218	3	alpha2	0	1	0.84373
226	3	alpha1	0	1	0.67576
234	3	gamma1	0	1	0.97182
240	3	alpha5	0	1	0.69517
244	3	gamma3	0	1	1.1399
252	3	alpha4	0	1	0.66796
260	3	gamma2	0	1	0.66824
264	3	gamma5	0	1	2.324
270	3	beta5	0	1	0.66845
274	3	alpha4	0	1	1.0361
278	3	gamma2	0	1	0.81257
286	3	beta3	0	1	0.77206
292	3	alpha3	0	1	0.74828
300	3	alpha3	1	0	2.3005
306	3	alpha1	0	1	1.0206
314	3	gamma3	0	1	0.94106
320	3	gamma1	0	1	1.6371
324	3	gamma4	0	0	1.7891
328	3	beta2	0	1	0.8212
332	3	beta1	0	1	2.1252
338	3	beta4	0	0	2.3329
342	3	gamma5	0	1	0.95685
348	3	beta5	0	1	1.0293
354	3	alpha2	0	1	0.98161
360	3	alpha2	1	1	2.7414
364	3	alpha5	0	1	1.6057
