onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma2	0	n/a	n/a
18	3	beta2	0	1	1.3526
22	3	beta5	0	1	1.0645
26	3	alpha3	0	1	1.0097
32	3	alpha4	0	1	0.88044
38	3	alpha5	0	1	1.6885
42	3	gamma3	0	1	0.70445
46	3	gamma1	0	1	1.2406
54	3	beta1	0	1	1.6167
62	3	beta4	0	1	0.98495
68	3	beta4	1	1	1.7931
76	3	alpha2	0	1	0.87227
84	3	beta3	0	1	1.1441
92	3	gamma5	0	1	1.0417
96	3	alpha1	0	1	0.87329
104	3	gamma4	0	1	0.97756
110	3	gamma3	0	1	2.1362
116	3	gamma1	0	1	1.2818
120	3	beta4	0	1	1.034
126	3	alpha2	0	1	0.7433
132	3	beta5	0	1	0.67399
138	3	alpha1	0	1	1.3431
142	3	alpha5	0	1	1.7382
150	3	alpha4	0	0	2.1063
156	3	alpha3	0	1	0.74656
160	3	beta1	0	1	1.0663
166	3	gamma2	0	1	0.93827
172	3	gamma4	0	1	0.81823
178	3	gamma5	0	0	1.8583
182	3	beta3	0	1	0.81044
186	3	beta2	0	1	1.2505
192	3	alpha2	0	1	0.80248
196	3	gamma3	0	1	1.9949
204	3	beta2	0	1	0.67515
208	3	gamma2	0	1	1.7386
212	3	gamma1	0	1	1.4907
218	3	alpha1	0	1	0.69943
222	3	beta4	0	1	1.9954
226	3	gamma4	0	1	0.93127
230	3	beta3	0	1	1.0672
238	3	alpha5	0	1	2.1633
242	3	beta5	0	1	0.93115
248	3	gamma5	0	1	1.2111
254	3	alpha3	0	1	2.0156
260	3	beta1	0	1	0.63206
266	3	alpha4	0	1	0.91575
272	3	beta1	0	1	2.3366
278	3	beta1	1	1	1.9401
286	3	gamma1	0	1	1.428
290	3	alpha1	0	1	2.7882
296	3	alpha1	1	0	1.9163
300	3	alpha3	0	1	1.3479
304	3	alpha2	0	1	1.7958
310	3	beta4	0	1	0.74049
318	3	beta2	0	1	0.81167
326	3	gamma2	0	1	0.76461
330	3	gamma5	0	1	1.2205
336	3	gamma5	1	1	1.6767
340	3	beta3	0	1	1.1404
344	3	alpha5	0	1	1.2528
352	3	alpha4	0	1	0.95587
358	3	gamma4	0	1	1.8445
362	3	beta5	0	1	0.86884
368	3	gamma3	0	1	1.4921
