onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha2	0	n/a	n/a
16	3	gamma2	0	1	1.2435
22	3	alpha3	0	1	0.76368
26	3	beta3	0	1	1.3956
30	3	gamma5	0	1	1.0118
38	3	alpha4	0	1	0.78818
42	3	gamma4	0	1	1.2202
46	3	beta5	0	1	0.75587
50	3	gamma1	0	1	1.0442
56	3	beta2	0	1	0.89263
60	3	alpha5	0	1	0.74393
64	3	gamma3	0	1	1.2526
68	3	beta1	0	1	0.90018
74	3	beta1	1	0	1.1806
80	3	beta4	0	1	1.2288
86	3	alpha1	0	1	0.86075
90	3	beta1	0	1	1.0247
94	3	gamma4	0	1	2.385
98	3	alpha4	0	1	1.0082
104	3	alpha2	0	1	0.69273
108	3	beta2	0	1	0.77712
114	3	gamma3	0	1	0.70889
118	3	beta4	0	1	2.6561
126	3	alpha1	0	1	0.90935
132	3	beta3	0	1	0.93328
140	3	alpha5	0	1	0.7012
148	3	alpha5	1	0	0.84529
154	3	alpha3	0	1	1.5176
162	3	beta5	0	1	1.3017
166	3	gamma2	0	1	1.2454
172	3	gamma5	0	1	0.98158
178	3	gamma1	0	0	2.0781
182	3	beta1	0	1	0.83005
188	3	alpha3	0	1	1.1739
194	3	beta3	0	0	1.1904
202	3	gamma4	0	1	0.87837
208	3	beta2	0	1	0.75057
214	3	beta4	0	1	0.71068
218	3	alpha2	0	1	1.2746
226	3	alpha1	0	1	0.6068
234	3	gamma1	0	1	0.94279
240	3	alpha5	0	1	0.71104
244	3	gamma3	0	1	1.2629
252	3	alpha4	0	1	0.92667
260	3	gamma2	0	1	0.46278
264	3	gamma5	0	1	2.4434
270	3	beta5	0	1	0.72681
274	3	alpha4	0	1	2.5233
278	3	gamma2	0	1	0.871
286	3	beta3	0	1	0.67961
292	3	alpha3	0	1	0.80737
300	3	alpha3	1	0	0.61553
306	3	alpha1	0	1	1.459
314	3	gamma3	0	1	0.66373
320	3	gamma1	0	1	1.4555
324	3	gamma4	0	1	2.3195
328	3	beta2	0	1	1.7598
332	3	beta1	0	1	2.2721
338	3	beta4	0	0	1.9202
342	3	gamma5	0	1	1.4081
348	3	beta5	0	1	1.352
354	3	alpha2	0	1	1.5004
360	3	alpha2	1	0	0.68044
364	3	alpha5	0	1	2.3123
