onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma3	0	n/a	n/a
14	3	beta1	0	1	0.906
22	3	gamma2	0	1	1.0156
28	3	alpha2	0	1	1.2154
36	3	alpha5	0	1	1.0959
42	3	alpha5	1	1	1.4315
46	3	gamma1	0	1	0.86631
54	3	alpha4	0	1	1.1673
60	3	alpha1	0	1	1.2794
68	3	gamma4	0	1	1.3034
72	3	beta2	0	1	1.0506
78	3	beta4	0	1	1.1361
82	3	alpha3	0	1	1.7148
88	3	beta3	0	1	1.1994
96	3	gamma5	0	1	0.96823
102	3	beta5	0	1	1.0081
108	3	alpha4	0	1	1.0005
116	3	alpha2	0	1	1.4564
122	3	gamma4	0	1	1.0083
126	3	beta4	0	1	0.92272
132	3	gamma5	0	1	0.7857
136	3	gamma1	0	1	1.2666
142	3	beta3	0	1	1.3051
148	3	beta5	0	1	1.5521
152	3	beta5	1	1	1.1232
156	3	beta1	0	1	1.3789
160	3	alpha3	0	1	1.8671
166	3	alpha3	1	0	1.0336
170	3	alpha5	0	1	1.9315
178	3	gamma2	0	1	0.94466
186	3	alpha1	0	1	0.82511
192	3	beta2	0	1	0.95201
200	3	gamma3	0	1	1.2752
204	3	beta5	0	1	1.2127
210	3	gamma5	0	1	1.0164
216	3	alpha2	0	1	1.0199
224	3	alpha5	0	1	1.4918
228	3	gamma2	0	1	0.93985
234	3	beta1	0	1	1.1237
240	3	alpha3	0	1	1.7803
244	3	beta2	0	1	1.6603
250	3	alpha1	0	1	1.4085
258	3	gamma1	0	1	0.9323
262	3	beta4	0	1	1.4362
268	3	alpha4	0	1	1.1048
272	3	gamma3	0	1	1.7168
278	3	gamma4	0	1	1.7332
282	3	beta3	0	1	0.98108
286	3	alpha4	0	1	1.2293
292	3	alpha1	0	1	1.6484
300	3	beta3	0	1	1.2615
306	3	gamma2	0	1	0.88586
314	3	alpha3	0	1	2.3577
318	3	beta4	0	1	1.1415
322	3	alpha2	0	1	1.214
326	3	alpha2	1	1	1.1578
330	3	gamma1	0	1	0.74998
334	3	beta1	0	1	0.78178
342	3	gamma5	0	1	0.7744
348	3	beta2	0	1	0.80613
352	3	alpha5	0	1	1.8453
358	3	gamma3	0	1	0.91822
362	3	gamma4	0	1	1.3786
366	3	beta5	0	1	0.8466
