onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma3	0	n/a	n/a
16	3	gamma2	0	1	0.79266
24	3	beta1	0	1	0.83986
30	3	beta3	0	0	1.3764
34	3	beta2	0	1	0.96039
40	3	alpha2	0	1	0.95265
48	3	alpha1	0	0	2.6002
56	3	beta5	0	1	0.90485
60	3	beta5	1	1	1.4967
66	3	alpha3	0	1	0.98476
70	3	beta4	0	1	0.95281
74	3	gamma5	0	1	0.90447
80	3	gamma4	0	1	0.96118
86	3	alpha5	0	1	1.0252
90	3	gamma1	0	1	1.0644
94	3	alpha4	0	1	1.281
98	3	beta2	0	1	1.0169
104	3	beta3	0	1	1.3449
110	3	alpha4	0	1	1.0565
116	3	beta4	0	1	1.1368
122	3	alpha2	0	1	1.1765
130	3	alpha3	0	1	0.94496
134	3	gamma3	0	1	1.1531
138	3	gamma5	0	1	1.225
146	3	gamma4	0	1	1.2408
154	3	gamma1	0	1	1.593
158	3	beta1	0	1	1.4968
162	3	alpha5	0	1	1.0575
166	3	alpha1	0	1	1.2973
174	3	beta5	0	1	0.98544
178	3	gamma2	0	1	1.2414
182	3	alpha2	0	1	1.4336
188	3	beta5	0	1	0.96964
196	3	beta4	0	1	0.9379
200	3	gamma2	0	1	1.0736
206	3	alpha5	0	1	0.97795
210	3	alpha5	1	1	1.2257
216	3	alpha1	0	1	0.96187
222	3	gamma3	0	1	1.2581
226	3	gamma5	0	1	1.0418
234	3	gamma4	0	1	1.2743
242	3	alpha4	0	1	1.0287
250	3	alpha3	0	1	1.4505
256	3	beta3	0	1	1.0345
260	3	beta1	0	1	1.0026
266	3	beta1	1	1	1.0263
272	3	gamma1	0	1	0.82654
278	3	beta2	0	1	1.2029
284	3	alpha3	0	1	1.0185
290	3	alpha3	1	0	1.1147
294	3	gamma3	0	1	0.92285
302	3	gamma4	0	1	1.0511
306	3	beta4	0	1	0.89927
310	3	beta1	0	0	1.8113
316	3	alpha2	0	1	1.8269
322	3	gamma2	0	1	1.0595
328	3	gamma1	0	1	1.307
336	3	alpha1	0	1	1.0433
340	3	beta2	0	1	1.0518
346	3	alpha5	0	1	1.0599
350	3	alpha4	0	1	1.1316
354	3	gamma5	0	1	0.98801
358	3	beta5	0	1	1.1639
366	3	beta3	0	1	1.5076
