onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma5	0	1	0.68284
16	3	beta3	0	1	1.1149
24	3	gamma2	0	1	0.88271
28	3	alpha1	0	1	1.1305
34	3	gamma4	0	1	1.163
40	3	beta1	0	1	0.8908
48	3	alpha4	0	1	1.0029
54	3	beta2	0	1	0.86689
58	3	alpha3	0	1	0.97947
64	3	alpha2	0	1	1.3314
68	3	alpha5	0	1	1.7875
76	3	gamma1	0	1	0.96324
80	3	beta5	0	1	1.0671
84	3	gamma3	0	1	1.1318
90	3	beta4	0	1	1.3078
96	3	alpha3	0	1	2.0357
100	3	beta5	0	1	1.0914
106	3	gamma1	0	1	0.89976
112	3	alpha2	0	1	0.7961
120	3	alpha1	0	1	1.1317
124	3	alpha1	1	0	1.1961
128	3	gamma5	0	1	0.94791
134	3	beta1	0	1	0.97196
140	3	alpha5	0	1	1.316
146	3	beta3	0	1	0.95648
150	3	alpha4	0	1	0.97228
156	3	gamma4	0	1	0.99636
164	3	gamma4	1	1	1.4604
168	3	gamma2	0	1	1.0122
174	3	beta4	0	1	0.86094
178	3	beta2	0	1	1.1965
182	3	beta2	1	1	0.98078
190	3	gamma3	0	1	1.0367
196	3	gamma4	0	1	1.0849
200	3	alpha4	0	1	0.88479
204	3	gamma5	0	1	0.76493
208	3	alpha3	0	1	0.93315
212	3	gamma2	0	1	0.96478
216	3	gamma3	0	1	1.9414
222	3	beta5	0	1	1.8291
230	3	beta2	0	1	1.2535
234	3	alpha1	0	1	0.98168
238	3	beta3	0	1	1.0853
246	3	beta4	0	1	1.3095
250	3	beta1	0	1	2.2934
254	3	alpha5	0	1	1.5898
260	3	gamma1	0	1	0.90197
264	3	alpha2	0	1	1.334
268	3	gamma4	0	1	1.2617
274	3	gamma4	1	1	1.4619
280	3	gamma5	0	1	1.198
288	3	beta3	0	1	1.4541
296	3	gamma2	0	1	1.1659
300	3	gamma1	0	1	1.8385
306	3	beta1	0	1	1.2304
312	3	alpha2	0	1	0.93426
320	3	alpha1	0	0	1.7588
328	3	alpha4	0	1	0.94286
334	3	gamma3	0	1	1.0709
340	3	alpha3	0	1	1.063
348	3	beta2	0	1	0.91089
354	3	beta5	0	1	0.96724
360	3	beta4	0	1	0.95091
368	3	alpha5	0	1	1.4949
