onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha4	0	1	0.93142
18	3	beta2	0	1	0.99556
24	3	beta5	0	1	1.0762
28	3	alpha3	0	1	1.0357
34	3	beta1	0	1	1.132
42	3	beta1	1	1	1.9722
46	3	alpha5	0	1	1.1644
52	3	alpha1	0	1	1.092
60	3	beta4	0	1	1.3884
66	3	alpha2	0	1	1.7645
72	3	beta3	0	1	1.3327
76	3	beta3	1	1	1.1965
80	3	gamma3	0	1	1.1648
84	3	gamma5	0	1	1.2525
88	3	gamma2	0	1	1.0369
94	3	gamma1	0	1	1.3568
100	3	gamma4	0	1	1.7093
106	3	alpha2	0	1	0.80531
112	3	beta3	0	1	1.013
116	3	beta5	0	1	1.2133
124	3	gamma5	0	1	0.8534
128	3	gamma1	0	1	1.2452
134	3	alpha4	0	1	0.96566
140	3	gamma4	0	1	0.8935
148	3	gamma3	0	1	1.3339
152	3	beta1	0	1	1.2297
160	3	alpha3	0	1	0.86978
166	3	alpha1	0	1	1.1739
170	3	gamma2	0	1	1.0216
176	3	beta2	0	1	1.1576
182	3	beta4	0	1	1.3018
188	3	alpha5	0	1	0.84614
192	3	gamma4	0	1	1.326
200	3	alpha3	0	1	1.2779
206	3	gamma1	0	1	1.0145
214	3	gamma5	0	1	1.0385
222	3	beta5	0	1	1.1822
226	3	beta3	0	1	1.5348
232	3	gamma3	0	1	1.3105
236	3	gamma2	0	1	1.0705
244	3	beta1	0	1	0.96678
248	3	alpha4	0	1	1.455
252	3	alpha1	0	1	1.2787
256	3	beta4	0	1	1.1028
260	3	alpha2	0	1	1.4072
264	3	alpha5	0	1	1.9829
270	3	beta2	0	1	1.0789
276	3	alpha3	0	1	1.5192
284	3	gamma4	0	1	1.2555
290	3	beta5	0	1	1.4075
294	3	beta3	0	1	1.5512
298	3	alpha5	0	1	1.0553
306	3	beta1	0	1	2.0158
310	3	beta1	1	1	1.3515
314	3	gamma1	0	1	0.83954
322	3	beta2	0	1	0.88705
328	3	alpha4	0	1	0.79909
334	3	gamma2	0	1	1.2159
340	3	gamma5	0	1	1.2872
344	3	gamma5	1	1	1.12
348	3	beta4	0	1	0.95951
356	3	gamma3	0	1	0.91965
360	3	alpha1	0	1	1.6802
366	3	alpha2	0	1	1.3042
