onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma2	0	n/a	n/a
14	3	alpha3	0	1	0.89922
20	3	gamma4	0	1	0.81942
28	3	beta3	0	1	0.90723
32	3	beta5	0	1	1.0032
36	3	beta2	0	0	0.98781
42	3	alpha5	0	1	0.97187
46	3	gamma1	0	1	0.73135
50	3	gamma3	0	0	1.748
56	3	alpha1	0	1	0.88362
60	3	beta4	0	1	1.004
66	3	gamma5	0	1	0.77227
74	3	alpha2	0	1	0.90821
80	3	alpha4	0	1	1.1245
86	3	beta1	0	1	0.86852
90	3	gamma4	0	1	0.87641
96	3	alpha4	0	1	1.0621
102	3	alpha1	0	1	1.4847
110	3	beta5	0	1	1.139
116	3	gamma1	0	1	0.8591
120	3	beta3	0	1	0.82074
126	3	gamma3	0	1	0.93259
132	3	gamma3	1	1	0.8832
136	3	alpha2	0	1	0.70746
140	3	gamma2	0	1	0.62884
148	3	beta2	0	1	0.91713
154	3	beta1	0	0	2.2211
160	3	alpha5	0	1	0.8931
166	3	alpha3	0	1	1.5803
170	3	gamma5	0	1	0.82134
174	3	beta4	0	1	1.1816
178	3	gamma1	0	1	0.6937
182	3	beta1	0	1	0.90944
186	3	beta3	0	1	1.4696
190	3	gamma5	0	1	0.96535
194	3	alpha1	0	1	0.79783
198	3	alpha5	0	0	0.98951
206	3	alpha3	0	0	1.7537
214	3	beta5	0	1	0.90189
220	3	alpha4	0	1	0.90517
228	3	alpha4	1	1	1.1421
234	3	gamma3	0	1	0.58998
240	3	beta4	0	1	0.98199
246	3	beta2	0	1	1.83
254	3	beta2	1	1	0.99854
260	3	gamma4	0	1	0.94657
268	3	alpha2	0	1	0.81492
276	3	gamma2	0	1	0.93482
284	3	beta1	0	1	0.75057
290	3	beta4	0	1	1.0631
298	3	beta2	0	1	0.9028
302	3	beta3	0	1	1.1031
306	3	gamma1	0	1	0.69492
310	3	gamma3	0	1	1.1434
318	3	alpha4	0	1	0.82363
324	3	alpha4	1	1	0.96721
330	3	gamma5	0	1	0.88754
334	3	beta5	0	1	0.88754
338	3	alpha1	0	1	0.84733
344	3	alpha2	0	1	1.3598
352	3	alpha5	0	1	0.67155
358	3	gamma2	0	1	0.9681
362	3	alpha3	0	1	0.7996
366	3	gamma4	0	1	0.784
