onset	duration	item	repeat	accuracy	reaction_time
10	3	beta5	0	n/a	n/a
18	3	alpha1	0	1	0.66703
24	3	beta4	0	1	0.77913
28	3	gamma2	0	1	0.97123
32	3	alpha4	0	1	0.7551
36	3	gamma5	0	1	1.0516
42	3	gamma3	0	1	0.86725
48	3	beta1	0	1	0.67551
54	3	gamma1	0	1	0.70001
58	3	beta3	0	1	0.6037
64	3	beta2	0	1	0.95602
72	3	gamma4	0	1	0.96394
80	3	alpha2	0	1	0.62779
88	3	alpha3	0	1	0.70024
96	3	alpha5	0	1	1.0841
102	3	alpha5	1	1	1.2615
110	3	gamma3	0	1	0.50045
114	3	gamma3	1	1	0.85268
120	3	gamma4	0	1	0.69254
126	3	alpha3	0	1	0.70045
130	3	beta3	0	1	0.87659
136	3	beta2	0	1	0.79661
140	3	alpha4	0	1	0.74089
148	3	gamma1	0	1	0.67685
154	3	beta4	0	1	0.709
160	3	beta5	0	1	0.71737
164	3	alpha2	0	1	0.66096
168	3	beta1	0	1	0.70115
172	3	gamma5	0	1	0.63729
176	3	alpha1	0	1	0.62919
184	3	alpha5	0	0	0.87723
188	3	gamma2	0	1	0.67708
192	3	gamma5	0	1	0.75738
196	3	beta5	0	1	0.78174
200	3	alpha2	0	1	0.62954
206	3	alpha2	1	1	0.89391
214	3	alpha3	0	1	0.69356
218	3	beta1	0	1	0.58198
224	3	beta4	0	1	0.87777
230	3	gamma4	0	1	0.83768
238	3	gamma1	0	1	0.87768
244	3	beta3	0	1	1.5499
250	3	alpha1	0	1	1.2464
256	3	gamma2	0	1	0.73406
260	3	beta2	0	1	0.69457
264	3	alpha4	0	1	0.82266
270	3	gamma3	0	1	0.63077
278	3	alpha5	0	1	0.67875
286	3	alpha4	0	1	1.6382
292	3	beta1	0	1	0.65487
298	3	beta2	0	1	1.5588
304	3	gamma1	0	1	0.81468
310	3	gamma3	0	1	0.76723
314	3	alpha1	0	1	0.98322
320	3	gamma2	0	1	0.65531
324	3	alpha3	0	1	0.74325
328	3	alpha3	1	1	0.7432
332	3	gamma5	0	1	0.60698
336	3	alpha5	0	1	0.76729
344	3	gamma4	0	1	0.81523
348	3	beta4	0	1	0.79931
354	3	beta5	0	1	0.75971
360	3	alpha2	0	1	0.67971
364	3	beta3	0	1	0.57563
