onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha3	0	n/a	n/a
14	3	alpha2	0	1	0.84491
18	3	alpha4	0	1	2.1638
24	3	alpha1	0	0	0.78785
32	3	beta3	0	1	2.028
36	3	beta5	0	1	1.308
42	3	gamma2	0	1	0.82843
48	3	beta4	0	1	1.068
54	3	alpha5	0	1	0.90788
58	3	gamma3	0	1	0.88422
66	3	gamma4	0	1	0.87641
70	3	beta1	0	1	1.0046
76	3	gamma1	0	1	0.68459
82	3	beta2	0	1	0.94841
90	3	beta2	1	1	0.71665
94	3	gamma5	0	1	0.93239
98	3	gamma4	0	1	0.69274
106	3	beta4	0	1	0.66917
110	3	alpha1	0	1	0.83702
114	3	beta5	0	1	0.6927
120	3	alpha5	0	1	0.79735
128	3	alpha4	0	1	1.0609
132	3	gamma2	0	1	0.72551
138	3	beta3	0	1	0.72524
142	3	gamma1	0	1	0.64543
148	3	beta1	0	1	0.84573
152	3	gamma3	0	1	0.71766
158	3	beta2	0	1	0.73364
164	3	gamma5	0	1	0.64558
170	3	alpha2	0	1	0.77374
176	3	alpha3	0	1	1.3179
184	3	gamma5	0	1	0.63763
188	3	gamma5	1	1	0.99796
196	3	alpha2	0	1	0.65436
200	3	gamma4	0	1	0.78988
206	3	gamma4	1	1	0.87027
210	3	beta2	0	1	0.72605
214	3	beta4	0	1	0.91813
220	3	gamma2	0	1	0.69015
224	3	alpha5	0	1	0.84664
228	3	beta3	0	1	0.69424
232	3	alpha1	0	1	0.6062
236	3	beta1	0	1	0.78268
240	3	alpha4	0	1	0.59042
246	3	gamma1	0	1	0.63878
250	3	beta5	0	1	0.75887
256	3	alpha3	0	1	0.66262
260	3	gamma3	0	1	0.59876
266	3	alpha2	0	1	0.88696
274	3	alpha1	0	1	1.6949
282	3	alpha4	0	0	0.88742
286	3	alpha3	0	1	1.0554
290	3	beta5	0	1	0.78336
296	3	gamma3	0	1	1.1909
304	3	beta4	0	1	0.85488
310	3	alpha5	0	1	0.65481
318	3	beta3	0	1	0.63772
324	3	beta3	1	1	0.81301
330	3	gamma1	0	1	1.4001
338	3	beta2	0	1	1.0614
346	3	gamma4	0	1	0.70144
352	3	beta1	0	1	0.99977
358	3	gamma5	0	1	0.80017
364	3	gamma2	0	0	1.7602
