onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha3	0	n/a	n/a
14	3	alpha2	0	1	0.8657
18	3	alpha4	0	1	0.61793
24	3	alpha1	0	1	0.81743
32	3	beta3	0	1	0.68944
36	3	beta5	0	1	0.70589
42	3	gamma2	0	1	0.61023
48	3	beta4	0	1	0.76175
54	3	alpha5	0	1	0.5463
58	3	gamma3	0	1	0.68233
66	3	gamma4	0	1	0.77803
70	3	beta1	0	1	0.70599
76	3	gamma1	0	1	0.73852
82	3	beta2	0	1	0.75316
90	3	beta2	1	1	0.9693
94	3	gamma5	0	1	0.42673
98	3	gamma4	0	1	0.7146
106	3	beta4	0	1	0.65908
110	3	alpha1	0	1	0.69843
114	3	beta5	0	1	0.64267
120	3	alpha5	0	1	0.69868
128	3	alpha4	0	1	1.1793
132	3	gamma2	0	1	0.6349
138	3	beta3	0	1	0.89693
142	3	gamma1	0	1	0.66742
148	3	beta1	0	1	0.61105
152	3	gamma3	0	1	0.57938
158	3	beta2	0	1	0.63337
164	3	gamma5	0	1	0.65752
170	3	alpha2	0	1	1.1774
176	3	alpha3	0	1	0.72129
184	3	gamma5	0	1	0.697
188	3	gamma5	1	1	0.78
196	3	alpha2	0	1	0.75338
200	3	gamma4	0	1	0.66004
206	3	gamma4	1	1	0.72125
210	3	beta2	0	1	0.59606
214	3	beta4	0	1	0.84411
220	3	gamma2	0	1	0.68053
224	3	alpha5	0	1	0.60418
228	3	beta3	0	1	0.6202
232	3	alpha1	0	1	0.68461
236	3	beta1	0	1	0.72453
240	3	alpha4	0	1	0.95653
246	3	gamma1	0	1	0.60871
250	3	beta5	0	1	0.68477
256	3	alpha3	0	1	0.55703
260	3	gamma3	0	1	0.67685
266	3	alpha2	0	1	0.65708
274	3	alpha1	0	1	0.78894
282	3	alpha4	0	1	1.945
286	3	alpha3	0	1	1.0453
290	3	beta5	0	1	0.71682
296	3	gamma3	0	1	0.69727
304	3	beta4	0	1	0.7535
310	3	alpha5	0	1	0.61716
318	3	beta3	0	1	0.68122
324	3	beta3	1	1	0.95712
330	3	gamma1	0	1	0.64082
338	3	beta2	0	1	0.92576
346	3	gamma4	0	1	0.63807
352	3	beta1	0	1	0.88561
358	3	gamma5	0	1	0.75811
364	3	gamma2	0	1	0.70189
