onset	duration	item	repeat	accuracy	reaction_time
10	3	beta2	0	1	0.80933
14	3	gamma5	0	1	1.073
22	3	gamma5	1	1	0.81693
26	3	gamma1	0	1	0.72927
32	3	gamma2	0	1	0.96132
38	3	gamma4	0	1	1.8736
42	3	gamma4	1	1	0.92956
46	3	alpha1	0	1	1.3296
50	3	beta5	0	1	1.5938
56	3	beta4	0	1	1.002
60	3	alpha5	0	1	0.82599
68	3	alpha4	0	1	1.2017
76	3	alpha3	0	1	0.72177
82	3	gamma3	0	1	0.75436
88	3	alpha2	0	1	0.99418
94	3	beta1	0	1	0.86654
102	3	beta3	0	1	0.77855
108	3	gamma5	0	1	0.57827
114	3	gamma2	0	1	0.66599
120	3	alpha3	0	1	0.62653
126	3	beta2	0	1	0.8584
132	3	alpha1	0	1	0.87467
136	3	alpha5	0	1	0.84274
142	3	beta1	0	1	0.63482
150	3	beta5	0	1	0.68286
158	3	beta3	0	1	0.80431
164	3	gamma3	0	1	0.65925
168	3	gamma1	0	1	0.92334
172	3	alpha2	0	1	1.4109
176	3	beta4	0	1	0.85932
182	3	alpha4	0	1	0.87554
186	3	gamma4	0	1	0.73967
190	3	alpha3	0	1	1.1713
194	3	alpha4	0	0	0.92373
198	3	gamma4	0	1	0.58742
204	3	gamma5	0	1	0.65943
212	3	gamma5	1	0	0.91577
220	3	alpha5	0	1	0.76417
228	3	alpha2	0	1	0.76309
232	3	gamma3	0	1	0.80376
236	3	alpha1	0	1	0.80435
240	3	gamma1	0	1	0.86023
244	3	beta1	0	1	0.63605
248	3	beta4	0	0	1.3321
252	3	beta3	0	1	0.67617
260	3	beta3	1	0	0.94859
264	3	beta2	0	1	0.79636
272	3	beta5	0	1	0.79664
280	3	gamma2	0	1	1.0365
286	3	beta4	0	1	0.90065
290	3	alpha5	0	1	0.85286
296	3	beta1	0	1	0.97265
302	3	beta2	0	1	0.68516
308	3	beta3	0	1	1.0208
314	3	gamma2	0	1	0.74073
322	3	alpha2	0	1	0.77333
328	3	alpha1	0	1	0.97339
332	3	gamma3	0	1	0.7176
338	3	gamma4	0	1	1.3016
344	3	gamma1	0	0	1.1815
348	3	alpha4	0	1	0.63747
352	3	gamma5	0	1	1.0295
358	3	beta5	0	1	0.74971
366	3	alpha3	0	1	0.91787
