onset	duration	item	repeat	accuracy	reaction_time
10	3	beta4	0	1	0.56154
14	3	gamma2	0	1	1.0494
18	3	alpha4	0	1	0.75313
24	3	gamma1	0	1	0.73783
30	3	gamma5	0	1	1.0094
36	3	gamma4	0	1	0.75366
40	3	alpha1	0	1	0.88195
48	3	beta1	0	1	1.274
52	3	alpha2	0	1	0.7219
60	3	alpha2	1	1	1.5699
66	3	beta5	0	1	0.77018
70	3	alpha5	0	1	0.72187
74	3	alpha3	0	1	1.474
80	3	beta2	0	1	0.65827
86	3	beta3	0	1	0.74609
94	3	gamma3	0	1	0.71439
98	3	gamma5	0	1	0.65026
106	3	alpha3	0	1	0.56258
114	3	gamma4	0	1	1.2584
122	3	alpha2	0	1	0.70699
126	3	gamma2	0	1	1.0829
132	3	alpha5	0	1	0.691
138	3	beta1	0	1	1.0916
142	3	alpha4	0	1	1.7069
146	3	gamma3	0	1	0.73899
150	3	alpha1	0	1	1.9633
156	3	beta2	0	1	0.65913
160	3	beta3	0	1	0.58726
168	3	beta5	0	1	0.94748
172	3	gamma1	0	1	1.1795
180	3	beta4	0	1	1.1396
184	3	gamma5	0	1	1.4675
188	3	beta1	0	1	2.2755
194	3	alpha5	0	1	0.7715
200	3	alpha1	0	1	1.4692
208	3	alpha4	0	1	2.0441
214	3	alpha4	1	1	0.78008
220	3	gamma2	0	1	0.67598
224	3	alpha3	0	1	0.81985
230	3	beta2	0	1	0.72448
234	3	gamma3	0	1	0.56416
240	3	gamma1	0	1	1.4606
244	3	beta4	0	1	0.74031
250	3	gamma4	0	1	1.0122
256	3	alpha2	0	1	0.69216
260	3	beta5	0	1	0.78824
268	3	beta3	0	1	0.86064
274	3	alpha3	0	1	0.81277
280	3	beta5	0	1	0.57297
286	3	gamma1	0	1	0.70114
294	3	beta2	0	1	0.69326
298	3	gamma4	0	1	0.98117
302	3	alpha1	0	1	1.3649
308	3	alpha5	0	1	0.95723
312	3	alpha2	0	1	1.3014
320	3	alpha4	0	1	0.69338
326	3	gamma3	0	1	0.85354
330	3	beta1	0	1	0.78932
338	3	beta3	0	0	1.3413
344	3	beta3	1	1	0.86158
350	3	gamma5	0	1	0.90991
358	3	gamma5	1	0	0.66963
362	3	gamma2	0	1	0.98994
366	3	beta4	0	1	0.75808
