onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha4	0	1	0.98251
18	3	beta1	0	1	0.99905
24	3	gamma5	0	1	0.88677
32	3	gamma5	1	1	1.5354
38	3	gamma2	0	1	0.80706
46	3	gamma1	0	1	1.5755
50	3	alpha2	0	1	1.0953
54	3	alpha2	1	0	1.4556
58	3	alpha1	0	1	0.85511
64	3	beta4	0	1	0.93574
72	3	alpha3	0	1	0.94343
78	3	alpha5	0	1	1.1118
84	3	beta2	0	1	0.75988
88	3	beta2	1	1	1.0801
92	3	gamma4	0	1	0.8881
100	3	beta3	0	1	0.79167
106	3	beta5	0	1	0.94413
112	3	gamma3	0	1	1.0239
116	3	alpha3	0	1	0.83229
120	3	gamma1	0	1	0.90406
124	3	beta5	0	1	0.71221
128	3	gamma4	0	1	1.0163
136	3	beta2	0	1	0.62459
142	3	gamma3	0	1	0.53638
146	3	gamma5	0	1	1.0885
154	3	beta3	0	1	0.76058
160	3	beta3	1	1	0.88884
166	3	beta4	0	1	0.69684
172	3	alpha1	0	1	0.66477
180	3	gamma2	0	1	0.83297
184	3	alpha2	0	1	1.0087
190	3	beta1	0	1	0.94531
196	3	alpha4	0	1	1.0411
204	3	alpha5	0	1	1.0005
212	3	gamma1	0	1	1.0006
218	3	alpha5	0	1	1.017
226	3	gamma5	0	1	0.71312
230	3	beta2	0	1	0.73671
234	3	beta3	0	1	0.7932
238	3	gamma2	0	1	0.89736
242	3	alpha3	0	1	0.75283
248	3	alpha4	0	1	0.92111
254	3	alpha1	0	1	1.3291
258	3	gamma4	0	1	0.83319
266	3	beta4	0	1	0.62529
272	3	alpha2	0	1	1.6271
278	3	beta1	0	1	1.0015
282	3	gamma3	0	1	1.2574
286	3	beta5	0	1	1.7135
292	3	beta1	0	1	0.76181
298	3	gamma5	0	1	0.77791
302	3	alpha5	0	1	0.78584
306	3	gamma4	0	0	1.3621
314	3	beta5	0	1	1.0659
320	3	alpha4	0	1	0.85027
324	3	gamma3	0	1	0.93027
330	3	gamma2	0	1	0.84257
334	3	beta3	0	1	1.2104
340	3	alpha3	0	1	0.6261
348	3	alpha1	0	1	0.79413
352	3	alpha2	0	1	0.85838
356	3	beta4	0	1	1.3704
362	3	beta2	0	1	0.81838
368	3	gamma1	0	1	1.2584
