onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma3	0	1	0.695
16	3	gamma5	0	0	0.86287
22	3	beta5	0	1	0.79118
28	3	beta2	0	1	1.3265
34	3	alpha1	0	1	0.83922
40	3	alpha5	0	1	1.055
44	3	gamma2	0	1	0.863
50	3	gamma2	1	0	1.9506
54	3	beta1	0	1	0.86572
58	3	gamma4	0	1	1.1535
62	3	gamma4	1	1	1.1933
66	3	gamma1	0	1	0.68936
72	3	beta4	0	1	0.83982
80	3	alpha3	0	1	1.1273
88	3	alpha4	0	0	1.1831
92	3	alpha4	1	1	1.3536
98	3	beta3	0	1	0.77553
104	3	alpha2	0	1	0.95922
110	3	alpha5	0	1	1.1442
116	3	beta1	0	1	0.95143
120	3	gamma5	0	1	0.80752
126	3	beta3	0	1	0.7188
134	3	gamma3	0	1	1.2798
142	3	gamma1	0	1	1.4554
146	3	beta4	0	1	0.66665
150	3	alpha4	0	1	0.74647
158	3	gamma4	0	1	0.81553
164	3	alpha3	0	1	0.6875
170	3	alpha1	0	1	2.2392
174	3	beta5	0	1	0.79146
180	3	beta2	0	1	0.61507
188	3	alpha2	0	1	0.67916
192	3	gamma2	0	1	0.81066
198	3	beta5	0	1	0.70382
202	3	alpha3	0	1	0.72673
210	3	beta1	0	1	0.60713
216	3	alpha5	0	1	0.58309
224	3	alpha2	0	1	1.3715
232	3	gamma4	0	1	0.60401
236	3	alpha1	0	1	0.68772
242	3	beta3	0	1	0.65968
246	3	beta4	0	1	0.85168
250	3	alpha4	0	1	1.5195
256	3	gamma1	0	1	0.65222
264	3	gamma2	0	1	1.0599
268	3	gamma5	0	1	0.708
276	3	beta2	0	1	0.98847
280	3	gamma3	0	1	0.90834
284	3	gamma1	0	0	1.1723
288	3	alpha2	0	1	0.6687
292	3	alpha3	0	1	0.74064
298	3	beta5	0	1	1.1484
302	3	gamma3	0	1	0.93301
306	3	gamma3	1	1	1.1326
312	3	gamma4	0	1	0.94081
316	3	beta2	0	1	0.81275
324	3	beta3	0	1	0.81724
330	3	alpha1	0	1	0.73305
338	3	gamma2	0	1	0.70242
342	3	alpha5	0	1	0.781
348	3	beta4	0	1	0.7333
354	3	gamma5	0	1	0.6211
358	3	beta1	0	1	0.76563
364	3	alpha4	0	1	0.76551
