onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma3	0	1	0.82863
16	3	gamma5	0	1	1.4442
22	3	beta5	0	1	0.94084
28	3	beta2	0	1	1.0045
34	3	alpha1	0	1	0.74863
40	3	alpha5	0	1	1.18
44	3	gamma2	0	1	0.84479
50	3	gamma2	1	1	0.94846
54	3	beta1	0	1	0.75703
58	3	gamma4	0	1	0.76537
62	3	gamma4	1	1	0.94107
66	3	gamma1	0	1	0.90105
72	3	beta4	0	1	0.94038
80	3	alpha3	0	1	0.71637
88	3	alpha4	0	1	1.2291
92	3	alpha4	1	1	1.0449
98	3	beta3	0	1	0.74127
104	3	alpha2	0	1	0.75801
110	3	alpha5	0	1	0.87684
116	3	beta1	0	1	0.94956
120	3	gamma5	0	1	0.78906
126	3	beta3	0	1	0.8142
134	3	gamma3	0	1	0.81431
142	3	gamma1	0	1	2.2706
146	3	beta4	0	1	0.82994
150	3	alpha4	0	1	1.4775
158	3	gamma4	0	1	1.1824
164	3	alpha3	0	1	0.75084
170	3	alpha1	0	1	0.8863
174	3	beta5	0	1	1.1188
180	3	beta2	0	1	1.0546
188	3	alpha2	0	1	1.343
192	3	gamma2	0	1	1.0307
198	3	beta5	0	1	1.4147
202	3	alpha3	0	1	1.503
210	3	beta1	0	1	1.0232
216	3	alpha5	0	1	0.71125
224	3	alpha2	0	1	1.3195
232	3	gamma4	0	1	1.4316
236	3	alpha1	0	1	0.89568
242	3	beta3	0	1	0.64782
246	3	beta4	0	1	1.7435
250	3	alpha4	0	1	0.74375
256	3	gamma1	0	1	0.93602
264	3	gamma2	0	1	0.91995
268	3	gamma5	0	1	0.79961
276	3	beta2	0	1	1.1359
280	3	gamma3	0	1	0.79984
284	3	gamma1	0	0	1.3842
288	3	alpha2	0	1	1.216
292	3	alpha3	0	1	0.70438
298	3	beta5	0	1	1.2724
302	3	gamma3	0	1	1.4082
306	3	gamma3	1	1	1.3201
312	3	gamma4	0	1	1.1766
316	3	beta2	0	1	2.2082
324	3	beta3	0	1	0.73644
330	3	alpha1	0	1	0.74439
338	3	gamma2	0	1	0.69619
342	3	alpha5	0	1	0.792
348	3	beta4	0	1	0.13611
354	3	gamma5	0	1	0.58396
358	3	beta1	0	1	0.80835
364	3	alpha4	0	1	0.89664
