onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma1	0	1	0.37531
18	3	gamma5	0	1	0.85634
24	3	alpha4	0	1	0.44745
28	3	beta5	0	1	0.59243
36	3	beta5	1	1	0.83235
44	3	alpha2	0	1	0.36765
50	3	beta2	0	1	0.456
58	3	alpha5	0	1	0.35916
64	3	alpha1	0	1	0.40741
70	3	gamma4	0	1	0.4397
76	3	beta4	0	1	0.42521
80	3	gamma2	0	1	0.50015
86	3	beta1	0	1	0.42347
94	3	alpha3	0	1	0.47172
100	3	beta3	0	1	0.42844
108	3	gamma3	0	1	0.42879
112	3	gamma1	0	1	0.46836
120	3	alpha2	0	1	0.42087
126	3	beta5	0	1	0.42107
134	3	beta1	0	1	0.40045
140	3	gamma2	0	1	0.44489
144	3	gamma5	0	1	0.42111
150	3	gamma3	0	1	0.54093
156	3	gamma3	1	1	0.80485
160	3	beta2	0	1	0.54117
164	3	alpha5	0	1	0.47705
168	3	gamma4	0	1	0.50127
172	3	alpha3	0	1	0.51733
176	3	beta3	0	1	0.42962
180	3	alpha1	0	1	0.42932
184	3	alpha4	0	1	0.73367
188	3	beta4	0	1	0.46172
196	3	gamma4	0	1	0.58139
200	3	beta2	0	1	0.44605
204	3	gamma1	0	1	0.3739
210	3	alpha5	0	1	0.46215
218	3	beta1	0	1	0.42218
224	3	alpha2	0	1	0.43781
228	3	beta3	0	1	0.50213
236	3	alpha3	0	1	0.43059
240	3	beta5	0	1	0.51037
244	3	gamma2	0	1	0.51862
250	3	beta4	0	1	0.39815
256	3	gamma5	0	1	0.51032
260	3	gamma3	0	1	0.55087
264	3	alpha1	0	1	0.5743
270	3	alpha4	0	1	0.66552
276	3	gamma5	0	1	0.43107
280	3	beta1	0	1	0.47914
284	3	alpha3	0	1	0.47866
290	3	alpha4	0	1	0.40713
296	3	gamma3	0	1	0.46299
302	3	gamma3	1	1	0.6552
306	3	alpha5	0	1	0.55909
310	3	beta4	0	1	0.4791
316	3	gamma4	0	1	0.54353
324	3	gamma4	1	1	0.59168
328	3	alpha1	0	1	0.80727
332	3	beta5	0	1	0.56773
340	3	beta3	0	1	0.44785
346	3	alpha2	0	1	0.41589
354	3	gamma2	0	1	0.39195
360	3	beta2	0	1	0.33617
366	3	gamma1	0	1	0.36769
