onset	duration	item	repeat	accuracy	reaction_time
10	3	beta1	0	1	0.3909
18	3	gamma3	0	1	0.45558
26	3	gamma3	1	1	0.6715
30	3	alpha2	0	1	0.56753
38	3	alpha1	0	1	0.40734
42	3	beta4	0	1	0.57549
48	3	alpha3	0	1	0.62352
52	3	beta5	0	1	0.7438
58	3	beta5	1	1	0.72795
62	3	gamma5	0	1	0.48799
66	3	beta3	0	1	0.48001
72	3	alpha5	0	1	0.44826
78	3	gamma1	0	1	0.42403
84	3	gamma2	0	1	0.45595
90	3	alpha4	0	1	0.40041
96	3	gamma4	0	1	0.43219
104	3	beta2	0	1	0.41664
112	3	alpha5	0	1	0.37642
120	3	beta3	0	1	0.41621
124	3	alpha1	0	1	0.61669
128	3	alpha4	0	1	0.68803
134	3	beta1	0	1	0.49589
138	3	beta2	0	1	0.74447
142	3	gamma5	0	1	0.39223
148	3	gamma2	0	1	0.4724
152	3	beta4	0	1	0.4482
156	3	alpha3	0	1	0.44043
164	3	gamma3	0	1	0.44876
170	3	gamma4	0	1	0.51259
178	3	alpha2	0	1	0.50488
182	3	beta5	0	1	0.53012
186	3	gamma1	0	1	0.617
192	3	beta5	0	1	0.44895
200	3	beta5	1	1	0.72108
206	3	gamma1	0	1	0.46529
212	3	gamma4	0	1	0.56135
216	3	beta4	0	1	0.55294
220	3	gamma2	0	1	0.6493
224	3	gamma5	0	1	0.45752
230	3	beta1	0	1	0.52129
238	3	alpha1	0	1	0.52967
246	3	alpha3	0	1	0.57793
252	3	gamma3	0	1	0.41768
260	3	alpha4	0	1	0.56176
264	3	beta3	0	1	0.57796
268	3	alpha2	0	1	0.60198
272	3	alpha5	0	1	0.51399
278	3	beta2	0	1	0.41802
284	3	beta1	0	1	0.37047
290	3	alpha2	0	1	0.49036
296	3	beta4	0	1	0.65052
302	3	gamma3	0	1	0.54605
308	3	alpha1	0	1	0.42659
314	3	alpha1	1	1	0.95456
318	3	alpha3	0	1	0.89059
322	3	gamma5	0	1	0.45052
330	3	beta5	0	1	0.73083
336	3	beta3	0	1	0.59515
340	3	gamma4	0	1	0.77099
346	3	gamma2	0	1	0.44306
352	3	alpha4	0	1	0.40285
360	3	beta2	0	1	0.62729
364	3	gamma1	0	1	0.4511
368	3	alpha5	0	1	0.49932
