onset	duration	item	repeat	accuracy	reaction_time
10	3	beta4	0	1	0.36013
18	3	gamma5	0	1	0.42348
26	3	beta3	0	1	0.67196
32	3	gamma2	0	1	0.63918
40	3	beta5	0	1	0.5437
44	3	gamma4	0	1	0.70431
48	3	beta2	0	1	0.49983
54	3	alpha1	0	1	0.46393
58	3	alpha3	0	1	0.69603
62	3	alpha4	0	1	0.77949
70	3	alpha2	0	1	0.50345
76	3	beta1	0	1	0.56355
82	3	alpha5	0	1	0.82014
88	3	gamma3	0	1	0.49193
94	3	gamma1	0	1	0.52812
98	3	beta3	0	1	0.66842
102	3	gamma2	0	1	0.71629
106	3	alpha4	0	1	0.66015
112	3	gamma1	0	1	0.49983
118	3	beta5	0	1	0.69154
126	3	gamma5	0	1	0.54618
130	3	alpha2	0	1	1.0364
138	3	alpha2	1	1	0.59691
142	3	gamma4	0	1	0.72451
146	3	gamma3	0	1	1.0686
154	3	alpha5	0	1	0.61801
162	3	beta2	0	1	0.45732
166	3	beta1	0	1	0.70527
172	3	alpha1	0	1	0.5609
178	3	alpha3	0	1	0.86547
182	3	beta4	0	1	0.55359
186	3	beta3	0	1	0.53357
192	3	beta2	0	1	0.55353
200	3	gamma3	0	1	0.62495
206	3	alpha1	0	1	0.58927
214	3	gamma2	0	1	0.69341
218	3	beta1	0	1	0.69339
224	3	beta1	1	1	0.61669
230	3	beta5	0	1	1.0938
236	3	alpha5	0	1	0.56589
244	3	alpha4	0	1	0.49387
252	3	alpha4	1	1	0.82192
258	3	gamma5	0	1	0.71856
264	3	gamma4	0	1	0.71006
270	3	gamma4	1	1	0.6542
274	3	gamma1	0	1	0.8944
278	3	beta4	0	1	0.75842
284	3	alpha3	0	1	0.47868
288	3	alpha2	0	1	0.82246
294	3	gamma1	0	1	0.81466
300	3	alpha1	0	1	0.63896
304	3	alpha5	0	1	0.75115
308	3	beta1	0	1	0.56659
316	3	beta5	0	1	0.75906
322	3	gamma3	0	1	0.56715
328	3	gamma4	0	1	0.45524
332	3	alpha3	0	1	0.59945
336	3	gamma2	0	1	0.55925
340	3	alpha2	0	1	0.5755
344	3	beta3	0	1	0.47161
348	3	alpha4	0	1	0.47153
354	3	beta2	0	1	0.63155
360	3	beta4	0	1	0.55143
368	3	gamma5	0	1	0.51162
